Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,FM 10_Inventory Cost,MM. Inventory Qty,MM. Inventory Amt (Adjust),MM.Avg Inventory Qty,MM.Avg Inventory Amt (Adjust),MM. Repurchasing Qty,MM. Repurchasing Amt
1000,Nov 2024,,,,1013,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1115,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1256,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1277,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1278,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1279,,,,,,0.00,,,,
1000,Nov 2024,,,,1280,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1308,,,,,,0.00,,,,
1000,Nov 2024,,,,1316,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1317,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1318,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1329,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1370,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1373,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1376,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1401,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1404,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1417,,,,,0.00,0.00,,,,
1000,Nov 2024,,,,1445,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1467,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1470,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1473,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1489,,,,,0.00,0.00,,0.00,,
1000,Nov 2024,,,,1493,,,,,,0.00,,0.00,,
1000,Nov 2024,,,,1575,,,,,,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1013,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-64786,200.00,10175442.00,200.00,12957153.67,,
1000,Nov 2024,PA,PAJ,PAJZ0,1115,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1255,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1256,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1277,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1278,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1279,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PA,PAJ,PAJZ0,1280,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1294,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1295,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1306,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PA,PAJ,PAJZ0,1307,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1308,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PA,PAJ,PAJZ0,1314,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1316,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1317,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1318,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1329,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1330,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1370,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1373,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1376,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1401,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1402,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PA,PAJ,PAJZ0,1403,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PA,PAJ,PAJZ0,1404,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1405,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1409,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1417,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PA,PAJ,PAJZ0,1445,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1447,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PA,PAJ,PAJZ0,1493,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Nov 2024,PB,PBF,PBFJO,1013,DÂY ĐỒNG HỒ,FEMALE,JOWISSA,0,0.00,0.00,,0.00,,
1000,Nov 2024,PB,PBF,PBFJO,1115,DÂY ĐỒNG HỒ,FEMALE,JOWISSA,-2067,1.00,413334.00,1.00,413334.00,,
1000,Nov 2024,PB,PBF,PBFJO,1277,DÂY ĐỒNG HỒ,FEMALE,JOWISSA,0,0.00,0.00,,0.00,,
1000,Nov 2024,PB,PBF,PBFSI,1373,DÂY ĐỒNG HỒ,FEMALE,SILVANA,0,0.00,0.00,1.00,0.00,,
1000,Nov 2024,PB,PBM,PBMFO,1517,DÂY ĐỒNG HỒ,MALE,FOSSIL,0,0.00,0.00,,0.00,,
1000,Nov 2024,PB,PBU,PBURO,1517,DÂY ĐỒNG HỒ,UNISEX,ROCHET,0,0.00,0.00,,0.00,,
1000,Nov 2024,PC,PC0,PC000,1013,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-4117249,65004.51,742686453.00,69135.51,823449768.33,,
1000,Nov 2024,PC,PC0,PC000,1115,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-97063,1968.00,21334999.00,2133.50,19412579.00,,
1000,Nov 2024,PC,PC0,PC000,1255,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-44176,330.00,3403663.00,255.00,8835144.33,,
1000,Nov 2024,PC,PC0,PC000,1256,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-119462,9569.00,33788798.00,8632.50,23892435.25,,
1000,Nov 2024,PC,PC0,PC000,1277,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-141055,2365.00,15827679.00,2988.50,28210960.17,,
1000,Nov 2024,PC,PC0,PC000,1278,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-20036,535.00,2996242.00,482.00,4007232.67,,
1000,Nov 2024,PC,PC0,PC000,1279,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PC,PC0,PC000,1280,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-73953,1705.00,10308697.00,1510.00,14790506.08,,
1000,Nov 2024,PC,PC0,PC000,1294,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-149276,8075.00,18457823.00,8037.00,29855265.00,,
1000,Nov 2024,PC,PC0,PC000,1295,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-26011,2685.00,5128090.00,3274.50,5202209.92,,
1000,Nov 2024,PC,PC0,PC000,1306,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PC,PC0,PC000,1307,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-80533,516.00,15893569.00,397.00,16106536.42,,
1000,Nov 2024,PC,PC0,PC000,1308,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PC,PC0,PC000,1310,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PC,PC0,PC000,1314,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-106576,3211.00,20045699.00,3158.50,21315208.25,,
1000,Nov 2024,PC,PC0,PC000,1315,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PC,PC0,PC000,1316,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-90580,6089.00,21477160.00,6181.00,18116082.33,,
1000,Nov 2024,PC,PC0,PC000,1317,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-38612,2586.00,5467168.00,3222.00,7722335.92,,
1000,Nov 2024,PC,PC0,PC000,1318,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-14600,2337.00,4546707.00,2228.00,2919980.08,,
1000,Nov 2024,PC,PC0,PC000,1329,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-100610,3514.00,29287935.00,3494.00,20121950.58,,
1000,Nov 2024,PC,PC0,PC000,1330,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-111116,4115.84,27280852.00,4741.84,22223164.50,,
1000,Nov 2024,PC,PC0,PC000,1370,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-87339,3673.00,11284851.00,4025.50,17467865.17,,
1000,Nov 2024,PC,PC0,PC000,1373,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-129045,4306.00,21264439.00,4349.50,25808927.42,,
1000,Nov 2024,PC,PC0,PC000,1376,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-74231,2833.00,11221171.00,3258.00,14846255.17,,
1000,Nov 2024,PC,PC0,PC000,1401,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-83750,5685.00,11278245.00,5861.50,16749924.08,,
1000,Nov 2024,PC,PC0,PC000,1402,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,0.00,,,
1000,Nov 2024,PC,PC0,PC000,1403,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Nov 2024,PC,PC0,PC000,1404,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-135999,2463.83,21557969.00,2665.83,27199796.42,,
1000,Nov 2024,PC,PC0,PC000,1405,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-80756,2676.00,22469488.00,2579.00,16151232.58,,
1000,Nov 2024,PC,PC0,PC000,1409,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-29833,4744.00,7058099.00,4670.50,5966532.75,,
1000,Nov 2024,PC,PC0,PC000,1417,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
