Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,FM 10_Inventory Cost,MM. Inventory Qty,MM. Inventory Amt (Adjust),MM.Avg Inventory Qty,MM.Avg Inventory Amt (Adjust),MM. Repurchasing Qty,MM. Repurchasing Amt
1000,Jul 2024,,,,1013,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1115,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1256,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1277,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1278,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1279,,,,,,0.00,,,,
1000,Jul 2024,,,,1280,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1308,,,,,,0.00,,,,
1000,Jul 2024,,,,1316,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1317,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1318,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1329,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1370,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1373,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1376,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1401,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1404,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1417,,,,,0.00,0.00,,,,
1000,Jul 2024,,,,1445,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1467,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1470,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1473,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1489,,,,,0.00,0.00,,0.00,,
1000,Jul 2024,,,,1493,,,,,,0.00,,0.00,,
1000,Jul 2024,,,,1575,,,,,,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1013,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-67567,270.00,13513496.00,270.00,13513496.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1115,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1255,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1256,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1277,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1278,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1279,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Jul 2024,PA,PAJ,PAJZ0,1280,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1294,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1295,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1306,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Jul 2024,PA,PAJ,PAJZ0,1307,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Jul 2024,PA,PAJ,PAJZ0,1308,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
