Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,FM 10_Inventory Cost,MM. Inventory Qty,MM. Inventory Amt (Adjust),MM.Avg Inventory Qty,MM.Avg Inventory Amt (Adjust),MM. Repurchasing Qty,MM. Repurchasing Amt
1000,Oct 2022,,,,1013,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1256,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1277,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1278,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1279,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1280,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1308,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1316,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1317,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1329,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1370,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1373,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1376,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1401,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1404,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1417,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1445,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1467,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1470,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1473,,,,,,0.00,,0.00,,
1000,Oct 2022,,,,1489,,,,,0.00,0.00,,0.00,,
1000,Oct 2022,,,,1493,,,,,,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1013,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-67567.48,270.00,13513496.00,270.00,13513496.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1115,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1255,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1256,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-49.31090909090909,0.00,0.00,,9862.18,,
1000,Oct 2022,PA,PAJ,PAJZ0,1277,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1278,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1279,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1280,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1294,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1295,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1306,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Oct 2022,PA,PAJ,PAJZ0,1307,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1308,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1314,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1316,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1317,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1318,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1329,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1330,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1370,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1373,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1376,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1401,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1402,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1403,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Oct 2022,PA,PAJ,PAJZ0,1404,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1405,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1409,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-98.62181818181818,0.00,0.00,,19724.36,,
1000,Oct 2022,PA,PAJ,PAJZ0,1417,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1445,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1447,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PA,PAJ,PAJZ0,1493,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Oct 2022,PB,PBF,PBFJO,1013,DÂY ĐỒNG HỒ,FEMALE,JOWISSA,0,0.00,0.00,,0.00,,
1000,Oct 2022,PB,PBF,PBFJO,1277,DÂY ĐỒNG HỒ,FEMALE,JOWISSA,0,0.00,0.00,,0.00,,
1000,Oct 2022,PB,PBF,PBFSI,1373,DÂY ĐỒNG HỒ,FEMALE,SILVANA,0,1.00,0.00,1.00,0.00,,
1000,Oct 2022,PB,PBM,PBMFO,1517,DÂY ĐỒNG HỒ,MALE,FOSSIL,0,0.00,0.00,,0.00,,
1000,Oct 2022,PB,PBU,PBURO,1517,DÂY ĐỒNG HỒ,UNISEX,ROCHET,0,0.00,0.00,,0.00,,
1000,Oct 2022,PC,PC0,PC000,1013,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-3998117.7054545456,9806.12,645228488.00,11404.87,799623541.09,,
1000,Oct 2022,PC,PC0,PC000,1115,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-163928.9909090909,1816.85,26909285.00,2425.08,32785798.18,,
1000,Oct 2022,PC,PC0,PC000,1255,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-51326.87318181818,1679.00,7104732.00,2899.50,10265374.64,,
1000,Oct 2022,PC,PC0,PC000,1256,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-927434.2172727273,5643.00,27187628.00,5992.50,185486843.45,,
1000,Oct 2022,PC,PC0,PC000,1277,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-158273.6181818182,431.00,3065432.00,216.66,31654723.64,,
1000,Oct 2022,PC,PC0,PC000,1278,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-28732.79909090909,4352.00,4087066.00,4476.00,5746559.82,,
1000,Oct 2022,PC,PC0,PC000,1279,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-21326.442272727272,1346.00,6878269.00,1487.50,4265288.45,,
1000,Oct 2022,PC,PC0,PC000,1280,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-124979.21909090907,3170.00,28866484.00,3425.00,24995843.82,,
1000,Oct 2022,PC,PC0,PC000,1294,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-394083.2731818182,2092.50,94926579.00,2350.12,78816654.64,,
1000,Oct 2022,PC,PC0,PC000,1295,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-58069.391818181815,1922.00,13541722.00,1919.00,11613878.36,,
