Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,FM 10_Inventory Cost,MM. Inventory Qty,MM. Inventory Amt (Adjust),MM.Avg Inventory Qty,MM.Avg Inventory Amt (Adjust),MM. Repurchasing Qty,MM. Repurchasing Amt
1000,Dec 2022,,,,1013,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1256,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1277,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1278,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1279,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1280,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1308,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1316,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1317,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1329,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1370,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1373,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1376,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1401,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1404,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1417,,,,,0.00,0.00,,,,
1000,Dec 2022,,,,1445,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1467,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1470,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1473,,,,,,0.00,,0.00,,
1000,Dec 2022,,,,1489,,,,,0.00,0.00,,0.00,,
1000,Dec 2022,,,,1493,,,,,,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1013,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-67567.48,270.00,13513496.00,270.00,13513496.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1115,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1255,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1256,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-41.72461538461538,0.00,0.00,,8344.92,,
1000,Dec 2022,PA,PAJ,PAJZ0,1277,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1278,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1279,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1280,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1294,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1295,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1306,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Dec 2022,PA,PAJ,PAJZ0,1307,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1308,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1314,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1316,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1317,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1318,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1329,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1330,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1370,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1373,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1376,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1401,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1402,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1403,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Dec 2022,PA,PAJ,PAJZ0,1404,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1405,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1409,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,-83.44923076923077,0.00,0.00,,16689.85,,
1000,Dec 2022,PA,PAJ,PAJZ0,1417,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,,0.00,0.00,,,,
1000,Dec 2022,PA,PAJ,PAJZ0,1445,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1447,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PA,PAJ,PAJZ0,1493,TRANG SỨC KHÁC,JEMMA,TRANG SỨC KHÁC,0,0.00,0.00,,0.00,,
1000,Dec 2022,PB,PBF,PBFJO,1013,DÂY ĐỒNG HỒ,FEMALE,JOWISSA,0,0.00,0.00,,0.00,,
1000,Dec 2022,PB,PBF,PBFJO,1277,DÂY ĐỒNG HỒ,FEMALE,JOWISSA,0,0.00,0.00,,0.00,,
1000,Dec 2022,PB,PBF,PBFSI,1373,DÂY ĐỒNG HỒ,FEMALE,SILVANA,0,1.00,0.00,1.00,0.00,,
1000,Dec 2022,PB,PBM,PBMFO,1517,DÂY ĐỒNG HỒ,MALE,FOSSIL,0,0.00,0.00,,0.00,,
1000,Dec 2022,PB,PBU,PBURO,1517,DÂY ĐỒNG HỒ,UNISEX,ROCHET,0,0.00,0.00,,0.00,,
1000,Dec 2022,PC,PC0,PC000,1013,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-4052956.286538461,193338.60,778985674.00,164797.61,810591257.31,,
1000,Dec 2022,PC,PC0,PC000,1115,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-173579.49269230766,4049.12,54793489.00,2657.33,34715898.54,,
1000,Dec 2022,PC,PC0,PC000,1255,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-49396.30884615385,1587.00,7574416.00,1636.00,9879261.77,,
1000,Dec 2022,PC,PC0,PC000,1256,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-807203.1699999999,5705.00,23199295.00,5757.00,161440634.00,,
1000,Dec 2022,PC,PC0,PC000,1277,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-176082.52653846153,5798.45,74945151.00,3111.22,35216505.31,,
1000,Dec 2022,PC,PC0,PC000,1278,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-36466.56846153846,2629.00,17665921.00,3307.00,7293313.69,,
1000,Dec 2022,PC,PC0,PC000,1279,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-30897.44307692307,2741.00,17394500.00,1788.00,6179488.62,,
1000,Dec 2022,PC,PC0,PC000,1280,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-158503.5726923077,4539.00,69126528.00,3126.00,31700714.54,,
1000,Dec 2022,PC,PC0,PC000,1294,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-387816.91923076916,7866.08,74064761.00,4376.71,77563383.85,,
1000,Dec 2022,PC,PC0,PC000,1295,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-64956.85769230768,4956.00,17504908.00,3167.50,12991371.54,,
1000,Dec 2022,PC,PC0,PC000,1306,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Dec 2022,PC,PC0,PC000,1307,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-90461.37384615385,2577.00,18171431.00,1874.00,18092274.77,,
1000,Dec 2022,PC,PC0,PC000,1308,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-57143.71461538462,2981.00,38013541.00,2936.50,11428742.92,,
1000,Dec 2022,PC,PC0,PC000,1310,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Dec 2022,PC,PC0,PC000,1314,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-139416.9219230769,4062.38,48817827.00,4252.56,27883384.38,,
1000,Dec 2022,PC,PC0,PC000,1315,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Dec 2022,PC,PC0,PC000,1316,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-187261.81230769234,7933.68,52275582.00,4103.95,37452362.46,,
1000,Dec 2022,PC,PC0,PC000,1317,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-232053.9519230769,3332.00,16155958.00,2063.50,46410790.38,,
1000,Dec 2022,PC,PC0,PC000,1318,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-96117.90230769229,6027.00,62800815.00,4359.50,19223580.46,,
1000,Dec 2022,PC,PC0,PC000,1329,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-49723.37923076923,4960.00,28438625.00,4093.00,9944675.85,,
1000,Dec 2022,PC,PC0,PC000,1330,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-353859.59192307695,8751.39,45663184.00,4962.98,70771918.38,,
1000,Dec 2022,PC,PC0,PC000,1370,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-206663.4473076923,5170.58,55791926.00,3585.08,41332689.46,,
1000,Dec 2022,PC,PC0,PC000,1373,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-478055.8726923077,6353.21,60137612.00,4203.90,95611174.54,,
1000,Dec 2022,PC,PC0,PC000,1376,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-167932.1396153846,1936.94,31150281.00,1199.64,33586427.92,,
1000,Dec 2022,PC,PC0,PC000,1401,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-456079.15192307695,8290.06,149840856.00,6482.72,91215830.38,,
1000,Dec 2022,PC,PC0,PC000,1402,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-36392.56153846154,3761.00,22131411.00,2021.00,7278512.31,,
1000,Dec 2022,PC,PC0,PC000,1403,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,0.00,0.00,,,,
1000,Dec 2022,PC,PC0,PC000,1404,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-203110.25807692308,4483.45,61227556.00,3094.00,40622051.62,,
1000,Dec 2022,PC,PC0,PC000,1405,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-40618.696923076925,3261.00,22667090.00,2099.00,8123739.38,,
1000,Dec 2022,PC,PC0,PC000,1409,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-74932.44923076923,4767.00,13559521.00,5113.50,14986489.85,,
1000,Dec 2022,PC,PC0,PC000,1417,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,,1058.00,18320606.00,1300.50,,,
1000,Dec 2022,PC,PC0,PC000,1445,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-133709.08576923076,4092.00,47243825.00,2788.50,26741817.15,,
1000,Dec 2022,PC,PC0,PC000,1447,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-229735.5465384615,6956.32,20926566.00,3959.06,45947109.31,,
1000,Dec 2022,PC,PC0,PC000,1467,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,-37816.735384615386,1480.00,16336764.00,1249.50,7563347.08,,
