Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Jul 2023,1013,0064110100,CP Nhân viên,0,Chi phí bán hàng,1015201013
1000,Jul 2023,1013,0064130100,CP CCDC,-1522782,Chi phí bán hàng,1015201013
1000,Jul 2023,1013,0064130110,CP CCDC,-383056,Chi phí bán hàng,1015201013
1000,Jul 2023,1013,0064130130,CP CCDC,-1414333,Chi phí bán hàng,1015201013
1000,Jul 2023,1013,0064140110,CP KH TSCĐ,-4663876,Chi phí bán hàng,1015201013
1000,Jul 2023,1115,0064110100,CP Nhân viên,-92037364,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110110,CP Nhân viên,-7280712,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110120,CP Nhân viên,-20279819,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110130,CP Nhân viên,-7754120,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110150,CP Nhân viên,-11270000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110160,CP Nhân viên,-400000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110170,CP Nhân viên,-10605000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110180,CP Nhân viên,-1212000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110190,CP Nhân viên,-1818000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064110200,CP Nhân viên,-606000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064120120,CP vật liệu phụ,-9578134,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064120130,CP vật liệu phụ,-1000000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064130140,CP CCDC,-166250,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064140100,CP KH TSCĐ,-24435040,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064151100,CP Còn lại,-2653005,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064171100,CP Thuê ngoài,-55000000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064172110,"CP sửa chữa, bảo trì",-1049125,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064173100,CP hành chính,-10195056,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064173110,CP hành chính,-877628,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064173130,CP hành chính,-16439610,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064173150,CP hành chính,-298200,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064180110,CP Còn lại,-575000,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064180210,CP chuyển tiền,-16047634,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064180340,CP Còn lại,-2757091,Chi phí bán hàng,1028101115
1000,Jul 2023,1115,0064210160,CP Nhân viên,0,Chi phí quản lý,1028101115
