Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Nov 2023,1013,0064130110,CP CCDC,-1466362,Chi phí bán hàng,1015201013
1000,Nov 2023,1013,0064140110,CP KH TSCĐ,-4663874,Chi phí bán hàng,1015201013
1000,Nov 2023,1115,0064110100,CP Nhân viên,-100045198,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110110,CP Nhân viên,-6805481,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110120,CP Nhân viên,-30210654,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110130,CP Nhân viên,-67218719,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110150,CP Nhân viên,-11480000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110160,CP Nhân viên,-400000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110170,CP Nhân viên,-10780000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110180,CP Nhân viên,-1232000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110190,CP Nhân viên,-1848000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064110200,CP Nhân viên,-616000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064120110,CP vật liệu phụ,0,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064120120,CP vật liệu phụ,-9266069,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064120130,CP vật liệu phụ,-1000000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064130130,CP CCDC,-304333,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064130140,CP CCDC,-166250,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064140100,CP KH TSCĐ,-24435040,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064151100,CP Còn lại,-2969572,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064171100,CP Thuê ngoài,-55000000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064172100,"CP sửa chữa, bảo trì",-2420100,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064172110,"CP sửa chữa, bảo trì",-1049125,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064173100,CP hành chính,-13274270,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064173110,CP hành chính,-806947,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064173150,CP hành chính,-300000,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064180110,CP Còn lại,-2331800,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064180210,CP chuyển tiền,-12977364,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064180280,CP Marketing & Khuyến mãi,0,Chi phí bán hàng,1028101115
1000,Nov 2023,1115,0064180340,CP Còn lại,-523641,Chi phí bán hàng,1028101115
1000,Nov 2023,1255,0064110100,CP Nhân viên,-44514703,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110110,CP Nhân viên,-3123288,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110120,CP Nhân viên,-13442107,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110130,CP Nhân viên,-26340309,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110150,CP Nhân viên,-5390000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110170,CP Nhân viên,-5267500,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110180,CP Nhân viên,-602000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110190,CP Nhân viên,-903000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064110200,CP Nhân viên,-301000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064120120,CP vật liệu phụ,-2765352,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064120130,CP vật liệu phụ,-86000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064120140,CP vật liệu phụ,-3492935,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064130130,CP CCDC,-304333,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064130140,CP CCDC,-1186250,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064151100,CP Còn lại,-308817,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064172100,"CP sửa chữa, bảo trì",-1733473,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064172110,"CP sửa chữa, bảo trì",-1055925,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064173100,CP hành chính,-3599802,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064173110,CP hành chính,-22000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064173120,CP hành chính,-414920,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064180110,CP Còn lại,-988000,Chi phí bán hàng,1011101255
1000,Nov 2023,1255,0064180210,CP chuyển tiền,-5132048,Chi phí bán hàng,1011101255
1000,Nov 2023,1256,0064110100,CP Nhân viên,-111086767,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110110,CP Nhân viên,-8810961,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110120,CP Nhân viên,-33544877,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110130,CP Nhân viên,-86219393,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110150,CP Nhân viên,-13930000,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110170,CP Nhân viên,-13489000,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110180,CP Nhân viên,-1541600,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110190,CP Nhân viên,-2312400,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064110200,CP Nhân viên,-770800,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064120120,CP vật liệu phụ,-12767018,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064120130,CP vật liệu phụ,-1096585,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064120140,CP vật liệu phụ,-12730417,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064130110,CP CCDC,-3654760,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064130130,CP CCDC,-11344512,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064130140,CP CCDC,-74986747,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064140110,CP KH TSCĐ,-3486450,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064151100,CP Còn lại,-353190,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064171100,CP Thuê ngoài,-84700000,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064172100,"CP sửa chữa, bảo trì",-44293225,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064172110,"CP sửa chữa, bảo trì",-8976105,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064173100,CP hành chính,-27895482,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064173110,CP hành chính,-68971,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064173120,CP hành chính,-291571,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064173160,CP hành chính,-2128546,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064180110,CP Còn lại,-2400190,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064180210,CP chuyển tiền,-28874103,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064180280,CP Marketing & Khuyến mãi,0,Chi phí bán hàng,1011101256
1000,Nov 2023,1256,0064180340,CP Còn lại,-1894559,Chi phí bán hàng,1011101256
1000,Nov 2023,1277,0064110100,CP Nhân viên,-113130424,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110110,CP Nhân viên,-8557560,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110120,CP Nhân viên,-34162000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110130,CP Nhân viên,-148392361,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110150,CP Nhân viên,-14175000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110160,CP Nhân viên,-400000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110170,CP Nhân viên,-12267500,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110180,CP Nhân viên,-1402000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110190,CP Nhân viên,-2103000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064110200,CP Nhân viên,-701000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064120110,CP vật liệu phụ,-1000000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064120120,CP vật liệu phụ,-29891169,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064120140,CP vật liệu phụ,-5711507,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064130110,CP CCDC,-1450167,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064130130,CP CCDC,-6854235,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064130140,CP CCDC,-26670703,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064140130,CP KH TSCĐ,-6538204,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064151100,CP Còn lại,-1332032,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064171100,CP Thuê ngoài,-175000000,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064172100,"CP sửa chữa, bảo trì",-75871308,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064173100,CP hành chính,-36374364,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064173110,CP hành chính,-60001,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064173160,CP hành chính,-3569408,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064173190,CP Còn lại,-411213,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064180210,CP chuyển tiền,-42788454,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064180280,CP Marketing & Khuyến mãi,0,Chi phí bán hàng,1015101277
1000,Nov 2023,1277,0064180340,CP Còn lại,-354521,Chi phí bán hàng,1015101277
1000,Nov 2023,1278,0064110100,CP Nhân viên,-45008843,Chi phí bán hàng,1015101278
1000,Nov 2023,1278,0064110110,CP Nhân viên,-3336985,Chi phí bán hàng,1015101278
1000,Nov 2023,1278,0064110120,CP Nhân viên,-13591323,Chi phí bán hàng,1015101278
1000,Nov 2023,1278,0064110130,CP Nhân viên,-28922927,Chi phí bán hàng,1015101278
1000,Nov 2023,1278,0064110150,CP Nhân viên,-6020000,Chi phí bán hàng,1015101278
