Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Sep 2024,1013,0064140110,CP KH TSCĐ,-4663875,Chi phí bán hàng,1015201013
1000,Sep 2024,1013,0064151100,CP Còn lại,-2028041,Chi phí bán hàng,1015201013
1000,Sep 2024,1115,0064110100,CP Nhân viên,-124450369,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110110,CP Nhân viên,-8320822,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110120,CP Nhân viên,-14767403,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110130,CP Nhân viên,-4405918,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110150,CP Nhân viên,-13055000,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110170,CP Nhân viên,-10787000,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110180,CP Nhân viên,-1232800,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110190,CP Nhân viên,-1849200,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064110200,CP Nhân viên,-616400,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064120110,CP vật liệu phụ,-386200,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064120120,CP vật liệu phụ,-7201249,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064120130,CP vật liệu phụ,-2495625,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064120140,CP vật liệu phụ,-14147179,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064130100,CP CCDC,-1794057,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064130110,CP CCDC,-252083,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064130130,CP CCDC,-3162041,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064130140,CP CCDC,-4767594,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064140130,CP KH TSCĐ,-2929075,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064151100,CP Còn lại,-560380,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064171100,CP Thuê ngoài,-60500000,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064172100,"CP sửa chữa, bảo trì",-30485343,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064172110,"CP sửa chữa, bảo trì",-4894308,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064173100,CP hành chính,-10560215,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064173110,CP hành chính,-842000,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064173120,CP hành chính,-274382,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064173150,CP hành chính,-298200,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064173160,CP hành chính,-4475275,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064173180,CP Còn lại,0,Chi phí bán hàng,1028101115
1000,Sep 2024,1115,0064173190,CP Còn lại,-123200,Chi phí bán hàng,1028101115
