Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Jun 2024,1013,0064140110,CP KH TSCĐ,-4663875,Chi phí bán hàng,1015201013
1000,Jun 2024,1013,0064151100,CP Còn lại,-35294845,Chi phí bán hàng,1015201013
1000,Jun 2024,1115,0064110100,CP Nhân viên,-91222591,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110110,CP Nhân viên,-6977418,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110120,CP Nhân viên,-10296741,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110130,CP Nhân viên,-8169531,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110150,CP Nhân viên,-8505000,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110170,CP Nhân viên,-9908500,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110180,CP Nhân viên,-1132400,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110190,CP Nhân viên,-1698600,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064110200,CP Nhân viên,-566200,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064120110,CP vật liệu phụ,-96000,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064120120,CP vật liệu phụ,-14548179,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064120130,CP vật liệu phụ,-2045626,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064120140,CP vật liệu phụ,-14147187,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064130100,CP CCDC,-1524057,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064130110,CP CCDC,-252083,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064130130,CP CCDC,-3162041,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064130140,CP CCDC,-1382042,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064151100,CP Còn lại,-1569621,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064171100,CP Thuê ngoài,-57750000,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064172100,"CP sửa chữa, bảo trì",-2083370,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064172110,"CP sửa chữa, bảo trì",-10793689,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064173100,CP hành chính,-9820211,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064173110,CP hành chính,-846651,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064173120,CP hành chính,-274382,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064173130,CP hành chính,-439755,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064173150,CP hành chính,-298200,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064173160,CP hành chính,-4475286,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064173190,CP Còn lại,-205200,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064180100,CP Còn lại,-2000000,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064180110,CP Còn lại,-4821798,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064180210,CP chuyển tiền,-8094104,Chi phí bán hàng,1028101115
1000,Jun 2024,1115,0064180250,CP Marketing & Khuyến mãi,-7243900,Chi phí bán hàng,
1000,Jun 2024,1115,0064180340,CP Còn lại,-3844596,Chi phí bán hàng,1028101115
1000,Jun 2024,1255,0064110100,CP Nhân viên,-45854076,Chi phí bán hàng,1011101255
1000,Jun 2024,1255,0064110110,CP Nhân viên,-3094262,Chi phí bán hàng,1011101255
1000,Jun 2024,1255,0064110120,CP Nhân viên,-4717674,Chi phí bán hàng,1011101255
