Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Apr 2023,1013,0064130100,CP CCDC,-2133334,Chi phí bán hàng,1015201013
1000,Apr 2023,1013,0064130110,CP CCDC,-383055,Chi phí bán hàng,1015201013
1000,Apr 2023,1013,0064130140,CP CCDC,-337500,Chi phí bán hàng,1015201013
1000,Apr 2023,1013,0064140110,CP KH TSCĐ,-4663877,Chi phí bán hàng,1015201013
1000,Apr 2023,1115,0064110100,CP Nhân viên,-106845624,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110110,CP Nhân viên,-7504370,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110120,CP Nhân viên,-31629080,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110130,CP Nhân viên,-81136889,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110150,CP Nhân viên,-14175000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110170,CP Nhân viên,-11200000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110180,CP Nhân viên,-1280000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110190,CP Nhân viên,-1920000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064110200,CP Nhân viên,-640000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064120120,CP vật liệu phụ,-11948602,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064120130,CP vật liệu phụ,-998003,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064130150,CP CCDC,-135749,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064140100,CP KH TSCĐ,-24435039,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064151100,CP Còn lại,-2773237,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064171100,CP Thuê ngoài,-55000000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064172110,"CP sửa chữa, bảo trì",-550000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064173100,CP hành chính,-9884320,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064173110,CP hành chính,-1195150,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064173120,CP hành chính,-1430000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064173140,CP Còn lại,0,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064173150,CP hành chính,-300000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064180110,CP Còn lại,-3490000,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064180150,CP Marketing & Khuyến mãi,-2370060,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064180210,CP chuyển tiền,-18405517,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064180250,CP Marketing & Khuyến mãi,-2824513,Chi phí bán hàng,
1000,Apr 2023,1115,0064180250,CP Marketing & Khuyến mãi,2824513,Chi phí bán hàng,1028101115
1000,Apr 2023,1115,0064180340,CP Còn lại,-3239062,Chi phí bán hàng,1028101115
1000,Apr 2023,1255,0064110100,CP Nhân viên,-45618108,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110110,CP Nhân viên,-3210411,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110120,CP Nhân viên,-10510129,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110130,CP Nhân viên,-25768343,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110150,CP Nhân viên,-5600000,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110170,CP Nhân viên,-5267500,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110180,CP Nhân viên,-602000,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110190,CP Nhân viên,-903000,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064110200,CP Nhân viên,-301000,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064120120,CP vật liệu phụ,-1868223,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064120130,CP vật liệu phụ,-1633900,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064120140,CP vật liệu phụ,-850884,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064130140,CP CCDC,-1186250,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064173100,CP hành chính,-3578960,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064173110,CP hành chính,-382639,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064180110,CP Còn lại,-2125000,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064180210,CP chuyển tiền,-5288331,Chi phí bán hàng,1011101255
1000,Apr 2023,1255,0064180340,CP Còn lại,-793902,Chi phí bán hàng,1011101255
1000,Apr 2023,1256,0064110100,CP Nhân viên,-124186879,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110110,CP Nhân viên,-8586575,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110120,CP Nhân viên,-28558217,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110130,CP Nhân viên,-72037536,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110150,CP Nhân viên,-14840000,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110170,CP Nhân viên,-14269500,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110180,CP Nhân viên,-1630800,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110190,CP Nhân viên,-2446200,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064110200,CP Nhân viên,-815400,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064120120,CP vật liệu phụ,-10155239,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064120130,CP vật liệu phụ,-1092152,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064120140,CP vật liệu phụ,-12730417,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064130100,CP CCDC,-2700000,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064130110,CP CCDC,-3654760,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064130130,CP CCDC,-12051348,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064130140,CP CCDC,-79141932,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064140110,CP KH TSCĐ,-3486450,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064151100,CP Còn lại,-1832746,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064171100,CP Thuê ngoài,-84700000,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064172100,"CP sửa chữa, bảo trì",-41367168,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064172110,"CP sửa chữa, bảo trì",-3184729,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064172120,"CP sửa chữa, bảo trì",0,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064173100,CP hành chính,-23129316,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064173110,CP hành chính,-389724,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064173160,CP hành chính,-2128546,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064173190,CP Còn lại,-104500,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064180110,CP Còn lại,-2115000,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064180210,CP chuyển tiền,-9029138,Chi phí bán hàng,1011101256
1000,Apr 2023,1256,0064180340,CP Còn lại,-3290511,Chi phí bán hàng,1011101256
1000,Apr 2023,1277,0064110100,CP Nhân viên,-95583428,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110110,CP Nhân viên,-7900074,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110120,CP Nhân viên,-28180525,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110130,CP Nhân viên,-42348918,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110150,CP Nhân viên,-12390000,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110170,CP Nhân viên,-10850000,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110180,CP Nhân viên,-1240000,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110190,CP Nhân viên,-1860000,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064110200,CP Nhân viên,-620000,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064120120,CP vật liệu phụ,-4232713,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064120130,CP vật liệu phụ,-568585,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064120140,CP vật liệu phụ,-21440177,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064130100,CP CCDC,-76426,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064130130,CP CCDC,-731667,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064130140,CP CCDC,-216666,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064130150,CP CCDC,-4852980,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064151100,CP Còn lại,-785388,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064171100,CP Thuê ngoài,-227000000,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064172110,"CP sửa chữa, bảo trì",-2240071,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064173100,CP hành chính,-19583542,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064173110,CP hành chính,-1668126,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064173120,CP hành chính,-1234314,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064173190,CP Còn lại,-417998,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064180210,CP chuyển tiền,-23695560,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064180340,CP Còn lại,-1076573,Chi phí bán hàng,1015101277
1000,Apr 2023,1277,0064252100,CP Còn lại,-1000000,Chi phí quản lý,1015101277
1000,Apr 2023,1278,0064110100,CP Nhân viên,-37318882,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110110,CP Nhân viên,-2666849,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110120,CP Nhân viên,-9133851,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110130,CP Nhân viên,-27157204,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110150,CP Nhân viên,-5180000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110170,CP Nhân viên,-4095000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110180,CP Nhân viên,-468000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110190,CP Nhân viên,-702000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064110200,CP Nhân viên,-234000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064120120,CP vật liệu phụ,-3818571,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064120130,CP vật liệu phụ,-1128500,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064120140,CP vật liệu phụ,-1342739,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064130100,CP CCDC,-179037,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064130140,CP CCDC,-137501,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064171100,CP Thuê ngoài,-31504334,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064172110,"CP sửa chữa, bảo trì",-400000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064173100,CP hành chính,-1719664,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064173110,CP hành chính,-696000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064173150,CP hành chính,-400000,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064180210,CP chuyển tiền,-7432241,Chi phí bán hàng,1015101278
1000,Apr 2023,1278,0064180340,CP Còn lại,-1618100,Chi phí bán hàng,1015101278
1000,Apr 2023,1279,0064110100,CP Nhân viên,-39110178,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110110,CP Nhân viên,-2267671,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110120,CP Nhân viên,-9311576,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110130,CP Nhân viên,-14872709,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110150,CP Nhân viên,-4060000,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110170,CP Nhân viên,-3412500,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110180,CP Nhân viên,-390000,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110190,CP Nhân viên,-585000,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064110200,CP Nhân viên,-195000,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064120120,CP vật liệu phụ,-2381933,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064120130,CP vật liệu phụ,-896000,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064171100,CP Thuê ngoài,-23069923,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064173100,CP hành chính,-2155613,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064173110,CP hành chính,-898583,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064180210,CP chuyển tiền,-4779380,Chi phí bán hàng,1015101279
1000,Apr 2023,1279,0064180340,CP Còn lại,-599300,Chi phí bán hàng,1015101279
1000,Apr 2023,1280,0064110100,CP Nhân viên,-42979412,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110110,CP Nhân viên,-3049041,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110120,CP Nhân viên,-10771208,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110130,CP Nhân viên,-16138557,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110150,CP Nhân viên,-6440000,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110170,CP Nhân viên,-4777500,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110180,CP Nhân viên,-546000,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110190,CP Nhân viên,-819000,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064110200,CP Nhân viên,-273000,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064120120,CP vật liệu phụ,-5218646,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064120130,CP vật liệu phụ,-719350,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064120140,CP vật liệu phụ,-6563790,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064130140,CP CCDC,-1230000,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064171100,CP Thuê ngoài,-22786302,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064173100,CP hành chính,-1794368,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064173110,CP hành chính,-1162657,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064173150,CP hành chính,-400000,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064180110,CP Còn lại,-1650000,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064180210,CP chuyển tiền,-3397472,Chi phí bán hàng,1016101280
1000,Apr 2023,1280,0064180340,CP Còn lại,-380484,Chi phí bán hàng,1016101280
1000,Apr 2023,1294,0064110100,CP Nhân viên,-77345637,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110110,CP Nhân viên,-5509932,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110120,CP Nhân viên,-20559446,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110130,CP Nhân viên,-59327212,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110150,CP Nhân viên,-11484375,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110170,CP Nhân viên,-8046500,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110180,CP Nhân viên,-919600,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110190,CP Nhân viên,-1379400,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064110200,CP Nhân viên,-459800,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064120120,CP vật liệu phụ,-10782675,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064120130,CP vật liệu phụ,-1999827,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064120140,CP vật liệu phụ,-11066448,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064130140,CP CCDC,-2052083,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064140110,CP KH TSCĐ,-2184722,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064140130,CP KH TSCĐ,-17794578,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064151100,CP Còn lại,-2571171,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064171100,CP Thuê ngoài,-54450000,Chi phí bán hàng,1019101294
1000,Apr 2023,1294,0064172100,"CP sửa chữa, bảo trì",-640000,Chi phí bán hàng,1019101294
