Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,May 2023,1013,0064130100,CP CCDC,-2133333,Chi phí bán hàng,1015201013
1000,May 2023,1013,0064130110,CP CCDC,-383056,Chi phí bán hàng,1015201013
1000,May 2023,1013,0064130140,CP CCDC,-337500,Chi phí bán hàng,1015201013
1000,May 2023,1013,0064140110,CP KH TSCĐ,-4663874,Chi phí bán hàng,1015201013
1000,May 2023,1115,0064110100,CP Nhân viên,-107786535,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110110,CP Nhân viên,-8064890,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110120,CP Nhân viên,-30421296,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110130,CP Nhân viên,-7213327,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110150,CP Nhân viên,-12705000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110170,CP Nhân viên,-11025000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110180,CP Nhân viên,-1260000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110190,CP Nhân viên,-1890000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064110200,CP Nhân viên,-630000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064120120,CP vật liệu phụ,-9131724,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064120130,CP vật liệu phụ,-989000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064130140,CP CCDC,-166250,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064140100,CP KH TSCĐ,-24435040,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064151100,CP Còn lại,-2655890,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064171100,CP Thuê ngoài,-55000000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064173100,CP hành chính,-10578060,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064173110,CP hành chính,-903094,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064173150,CP hành chính,-400000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064180110,CP Còn lại,-730000,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064180210,CP chuyển tiền,-11262601,Chi phí bán hàng,1028101115
1000,May 2023,1115,0064180340,CP Còn lại,-811459,Chi phí bán hàng,1028101115
1000,May 2023,1255,0064110100,CP Nhân viên,-47579904,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110110,CP Nhân viên,-3210411,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110120,CP Nhân viên,-13428786,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110130,CP Nhân viên,-22385315,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110150,CP Nhân viên,-5425000,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110170,CP Nhân viên,-5267500,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110180,CP Nhân viên,-602000,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110190,CP Nhân viên,-903000,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064110200,CP Nhân viên,-301000,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064120120,CP vật liệu phụ,-1494462,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064120130,CP vật liệu phụ,-304000,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064120140,CP vật liệu phụ,-850884,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064130140,CP CCDC,-1186250,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064173100,CP hành chính,-3527216,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064173110,CP hành chính,-68456,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064180110,CP Còn lại,-706000,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064180150,CP Marketing & Khuyến mãi,-6161298,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064180210,CP chuyển tiền,-3781392,Chi phí bán hàng,1011101255
1000,May 2023,1255,0064180340,CP Còn lại,-363700,Chi phí bán hàng,1011101255
1000,May 2023,1256,0064110100,CP Nhân viên,-130995566,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110110,CP Nhân viên,-9053699,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110120,CP Nhân viên,-36971732,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110130,CP Nhân viên,-93170255,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110150,CP Nhân viên,-14315000,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110170,CP Nhân viên,-14269500,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110180,CP Nhân viên,-1630800,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110190,CP Nhân viên,-2446200,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064110200,CP Nhân viên,-815400,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064120120,CP vật liệu phụ,-8245557,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064120130,CP vật liệu phụ,-1187734,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064120140,CP vật liệu phụ,-12730417,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064130100,CP CCDC,-2700000,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064130110,CP CCDC,-3654761,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064130130,CP CCDC,-12051346,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064130140,CP CCDC,-79141927,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064140110,CP KH TSCĐ,-3486450,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064151100,CP Còn lại,-4020007,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064171100,CP Thuê ngoài,-84700000,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064172100,"CP sửa chữa, bảo trì",-40497168,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064172110,"CP sửa chữa, bảo trì",-3184729,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064173100,CP hành chính,-26366520,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064173110,CP hành chính,-124799,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064173160,CP hành chính,-2128546,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064173190,CP Còn lại,-41800,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064180110,CP Còn lại,-835000,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064180150,CP Marketing & Khuyến mãi,-3646225,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064180210,CP chuyển tiền,-14866018,Chi phí bán hàng,1011101256
1000,May 2023,1256,0064180340,CP Còn lại,-1964742,Chi phí bán hàng,1011101256
1000,May 2023,1277,0064110100,CP Nhân viên,-117592552,Chi phí bán hàng,1015101277
1000,May 2023,1277,0064110110,CP Nhân viên,-9556238,Chi phí bán hàng,1015101277
1000,May 2023,1277,0064110120,CP Nhân viên,-33188912,Chi phí bán hàng,1015101277
1000,May 2023,1277,0064110130,CP Nhân viên,-102121619,Chi phí bán hàng,1015101277
1000,May 2023,1277,0064110150,CP Nhân viên,-13650000,Chi phí bán hàng,1015101277
1000,May 2023,1277,0064110160,CP Nhân viên,-400000,Chi phí bán hàng,1015101277
