Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Mar 2024,1013,0064140110,CP KH TSCĐ,-4663875,Chi phí bán hàng,1015201013
1000,Mar 2024,1115,0064110100,CP Nhân viên,-145620009,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110110,CP Nhân viên,-7649725,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110120,CP Nhân viên,-47677773,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110130,CP Nhân viên,-52805860,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110150,CP Nhân viên,-11795000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110160,CP Nhân viên,-400000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110170,CP Nhân viên,-11690000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110180,CP Nhân viên,-1336000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110190,CP Nhân viên,-2004000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064110200,CP Nhân viên,-668000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064120120,CP vật liệu phụ,-12842390,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064120130,CP vật liệu phụ,-1663451,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064120140,CP vật liệu phụ,-1592507,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064130100,CP CCDC,-1524057,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064130130,CP CCDC,-104500,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064130140,CP CCDC,-166250,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064140100,CP KH TSCĐ,-24435040,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064151100,CP Còn lại,-2057592,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064171100,CP Thuê ngoài,-57750000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064172100,"CP sửa chữa, bảo trì",-3276000,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064172110,"CP sửa chữa, bảo trì",-2440216,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064173100,CP hành chính,-9024419,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064173110,CP hành chính,-792298,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064173120,CP hành chính,-274388,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064173150,CP hành chính,-510600,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064173160,CP hành chính,-218633,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064173190,CP Còn lại,-205787,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064180210,CP chuyển tiền,-11049844,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064180250,CP Marketing & Khuyến mãi,0,Chi phí bán hàng,
1000,Mar 2024,1115,0064180330,CP Marketing & Khuyến mãi,0,Chi phí bán hàng,1028101115
1000,Mar 2024,1115,0064180340,CP Còn lại,-1574904,Chi phí bán hàng,1028101115
1000,Mar 2024,1255,0064110100,CP Nhân viên,-57766085,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110110,CP Nhân viên,-3452185,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110120,CP Nhân viên,-18913323,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110130,CP Nhân viên,-15339518,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110150,CP Nhân viên,-5810000,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110170,CP Nhân viên,-5267500,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110180,CP Nhân viên,-602000,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110190,CP Nhân viên,-903000,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064110200,CP Nhân viên,-301000,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064120120,CP vật liệu phụ,-5721834,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064120130,CP vật liệu phụ,-836525,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064120140,CP vật liệu phụ,-6379131,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064130140,CP CCDC,-1186250,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064151100,CP Còn lại,-228825,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064172110,"CP sửa chữa, bảo trì",-1170000,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064173100,CP hành chính,-2923830,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064173110,CP hành chính,0,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064173120,CP hành chính,-414919,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064173190,CP Còn lại,-205515,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064180210,CP chuyển tiền,-5166329,Chi phí bán hàng,1011101255
1000,Mar 2024,1255,0064180340,CP Còn lại,-2133176,Chi phí bán hàng,1011101255
1000,Mar 2024,1256,0064110100,CP Nhân viên,-141833076,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110110,CP Nhân viên,-8934637,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110120,CP Nhân viên,-46437885,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110130,CP Nhân viên,-59147077,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110150,CP Nhân viên,-14000000,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110170,CP Nhân viên,-12708500,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110180,CP Nhân viên,-1541600,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110190,CP Nhân viên,-2178600,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064110200,CP Nhân viên,-726200,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064120120,CP vật liệu phụ,-9306984,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064120130,CP vật liệu phụ,-1876001,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064120140,CP vật liệu phụ,-595397,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064130110,CP CCDC,-884400,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064130130,CP CCDC,-495000,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064130140,CP CCDC,-22560266,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064130150,CP CCDC,-873859,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064140110,CP KH TSCĐ,-3486450,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064151100,CP Còn lại,-1518979,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064171100,CP Thuê ngoài,-84700000,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064172100,"CP sửa chữa, bảo trì",-48677133,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064172110,"CP sửa chữa, bảo trì",-5644335,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064173100,CP hành chính,-27607890,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064173110,CP hành chính,-18175,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064173120,CP hành chính,-291560,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064173190,CP Còn lại,-61600,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064180210,CP chuyển tiền,-19854689,Chi phí bán hàng,1011101256
1000,Mar 2024,1256,0064180340,CP Còn lại,-2212686,Chi phí bán hàng,1011101256
1000,Mar 2024,1277,0064110100,CP Nhân viên,-148851644,Chi phí bán hàng,1015101277
1000,Mar 2024,1277,0064110110,CP Nhân viên,-9781681,Chi phí bán hàng,1015101277
1000,Mar 2024,1277,0064110120,CP Nhân viên,-48735850,Chi phí bán hàng,1015101277
1000,Mar 2024,1277,0064110130,CP Nhân viên,-111162175,Chi phí bán hàng,1015101277
