Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Aug 2023,1013,0064130110,CP CCDC,-1681361,Chi phí bán hàng,1015201013
1000,Aug 2023,1013,0064140110,CP KH TSCĐ,-4663874,Chi phí bán hàng,1015201013
1000,Aug 2023,1115,0064110100,CP Nhân viên,-94510511,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110110,CP Nhân viên,-7015346,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110120,CP Nhân viên,-9883732,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110130,CP Nhân viên,-2710662,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110150,CP Nhân viên,-11200000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110160,CP Nhân viên,-400000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110170,CP Nhân viên,-10780000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110180,CP Nhân viên,-1232000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110190,CP Nhân viên,-1848000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064110200,CP Nhân viên,-616000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064120120,CP vật liệu phụ,-9196607,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064120130,CP vật liệu phụ,-1450000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064130140,CP CCDC,-166250,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064130150,CP CCDC,-4581806,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064140100,CP KH TSCĐ,-24435039,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064151100,CP Còn lại,-2509948,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064171100,CP Thuê ngoài,-55000000,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064172110,"CP sửa chữa, bảo trì",-1449125,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064173100,CP hành chính,-10704570,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064173110,CP hành chính,-866264,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064173190,CP Còn lại,-116600,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064180110,CP Còn lại,-1825206,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064180210,CP chuyển tiền,-14063999,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064180340,CP Còn lại,-157091,Chi phí bán hàng,1028101115
1000,Aug 2023,1115,0064210160,CP Nhân viên,0,Chi phí quản lý,1028101115
1000,Aug 2023,1255,0064110100,CP Nhân viên,-44524333,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110110,CP Nhân viên,-3227400,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110120,CP Nhân viên,-4119008,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110130,CP Nhân viên,-16374278,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110150,CP Nhân viên,-5670000,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110170,CP Nhân viên,-5267500,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110180,CP Nhân viên,-602000,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110190,CP Nhân viên,-903000,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064110200,CP Nhân viên,-301000,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064120120,CP vật liệu phụ,-6250843,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064120130,CP vật liệu phụ,-353500,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064120140,CP vật liệu phụ,-2918994,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064130140,CP CCDC,-1186250,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064151100,CP Còn lại,-195211,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,Aug 2023,1255,0064173100,CP hành chính,-3280500,Chi phí bán hàng,1011101255
