Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Aug 2024,1013,0064140110,CP KH TSCĐ,-4663874,Chi phí bán hàng,1015201013
1000,Aug 2024,1115,0064110100,CP Nhân viên,-115443190,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110110,CP Nhân viên,-8618854,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110120,CP Nhân viên,-18925801,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110130,CP Nhân viên,-84950419,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110150,CP Nhân viên,-14350000,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110170,CP Nhân viên,-11686500,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110180,CP Nhân viên,-1335600,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110190,CP Nhân viên,-2003400,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064110200,CP Nhân viên,-667800,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064120120,CP vật liệu phụ,-15293842,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064120130,CP vật liệu phụ,-2495625,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064120140,CP vật liệu phụ,-15131544,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064130100,CP CCDC,-1794056,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064130110,CP CCDC,-252083,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064130130,CP CCDC,-3162041,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064130140,CP CCDC,-4047594,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064140130,CP KH TSCĐ,-2929074,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064151100,CP Còn lại,-1268612,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064171100,CP Thuê ngoài,-60500000,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064172100,"CP sửa chữa, bảo trì",-9038270,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064172110,"CP sửa chữa, bảo trì",-5094308,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064173100,CP hành chính,-10402809,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064173110,CP hành chính,-842000,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064173120,CP hành chính,-274382,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064173160,CP hành chính,-4475275,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064180110,CP Còn lại,-1650000,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064180210,CP chuyển tiền,-10655456,Chi phí bán hàng,1028101115
1000,Aug 2024,1115,0064180340,CP Còn lại,-2029074,Chi phí bán hàng,1028101115
1000,Aug 2024,1255,0064110100,CP Nhân viên,-45799384,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110110,CP Nhân viên,-3155739,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110120,CP Nhân viên,-6825753,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110130,CP Nhân viên,-27179095,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110150,CP Nhân viên,-5320000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110170,CP Nhân viên,-5495000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110180,CP Nhân viên,-628000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110190,CP Nhân viên,-942000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064110200,CP Nhân viên,-314000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064120120,CP vật liệu phụ,-4763903,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064120130,CP vật liệu phụ,-153000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064120140,CP vật liệu phụ,-3823298,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064130140,CP CCDC,-168750,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064151100,CP Còn lại,-3354541,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064172110,"CP sửa chữa, bảo trì",-1060000,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064173100,CP hành chính,-3474630,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064173110,CP hành chính,-587714,Chi phí bán hàng,1011101255
1000,Aug 2024,1255,0064173120,CP hành chính,-414919,Chi phí bán hàng,1011101255
