Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Feb 2024,1013,0064130130,CP CCDC,-921250,Chi phí bán hàng,1015201013
1000,Feb 2024,1013,0064130140,CP CCDC,-905457,Chi phí bán hàng,1015201013
1000,Feb 2024,1013,0064140110,CP KH TSCĐ,-4663874,Chi phí bán hàng,1015201013
1000,Feb 2024,1115,0064110100,CP Nhân viên,-102522212,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110110,CP Nhân viên,-7115303,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110120,CP Nhân viên,-62725484,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110130,CP Nhân viên,-86354853,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110150,CP Nhân viên,-10010000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110160,CP Nhân viên,-1200000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110170,CP Nhân viên,-11515000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110180,CP Nhân viên,-1316000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110190,CP Nhân viên,-1974000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064110200,CP Nhân viên,-658000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064120120,CP vật liệu phụ,-25105355,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064120130,CP vật liệu phụ,-1600000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064130100,CP CCDC,-1524056,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064130140,CP CCDC,-166250,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064140100,CP KH TSCĐ,-24435039,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064151100,CP Còn lại,-3113720,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064171100,CP Thuê ngoài,-57750000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064172100,"CP sửa chữa, bảo trì",-1448640,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064172110,"CP sửa chữa, bảo trì",-1040216,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064173100,CP hành chính,-9885981,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064173110,CP hành chính,-801459,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064173150,CP hành chính,-300000,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064173160,CP hành chính,-218633,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064173190,CP Còn lại,-61600,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064180110,CP Còn lại,-3270228,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064180210,CP chuyển tiền,-25985833,Chi phí bán hàng,1028101115
1000,Feb 2024,1115,0064180340,CP Còn lại,-407507,Chi phí bán hàng,1028101115
1000,Feb 2024,1255,0064110100,CP Nhân viên,-43959616,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110110,CP Nhân viên,-3010930,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110120,CP Nhân viên,-26895520,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110130,CP Nhân viên,-25042700,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110150,CP Nhân viên,-4585000,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110170,CP Nhân viên,-5267500,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110180,CP Nhân viên,-602000,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110190,CP Nhân viên,-903000,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064110200,CP Nhân viên,-301000,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064120120,CP vật liệu phụ,-6124955,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064120130,CP vật liệu phụ,-503000,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064120140,CP vật liệu phụ,-2068109,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064130140,CP CCDC,-1186250,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064151100,CP Còn lại,-26648,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064173100,CP hành chính,-2000000,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064173120,CP hành chính,-414919,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064180210,CP chuyển tiền,-6294955,Chi phí bán hàng,1011101255
1000,Feb 2024,1255,0064180340,CP Còn lại,-134400,Chi phí bán hàng,1011101255
1000,Feb 2024,1256,0064110100,CP Nhân viên,-116087421,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110110,CP Nhân viên,-8493991,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110120,CP Nhân viên,-71024996,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110130,CP Nhân viên,-98090563,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110150,CP Nhân viên,-11655000,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110160,CP Nhân viên,-1100000,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110170,CP Nhân viên,-14269500,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110180,CP Nhân viên,-1630800,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110190,CP Nhân viên,-2446200,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064110200,CP Nhân viên,-815400,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064120110,CP vật liệu phụ,-492800,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064120120,CP vật liệu phụ,-33757784,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064120130,CP vật liệu phụ,-1132236,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064120140,CP vật liệu phụ,-975448,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064130110,CP CCDC,-884400,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064130130,CP CCDC,-495000,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064130140,CP CCDC,-22560271,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064130150,CP CCDC,-109200,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064140110,CP KH TSCĐ,-3486450,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064151100,CP Còn lại,-3132255,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064171100,CP Thuê ngoài,-84700000,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064172100,"CP sửa chữa, bảo trì",-48299133,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064172110,"CP sửa chữa, bảo trì",-5154335,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064173100,CP hành chính,-31172765,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064173110,CP hành chính,-75141,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064173120,CP hành chính,-291560,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064173190,CP Còn lại,-102600,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064180110,CP Còn lại,-3560000,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064180210,CP chuyển tiền,-25992952,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064180280,CP Marketing & Khuyến mãi,-994000,Chi phí bán hàng,1011101256
1000,Feb 2024,1256,0064180340,CP Còn lại,-5283162,Chi phí bán hàng,1011101256
1000,Feb 2024,1277,0064110100,CP Nhân viên,-115606499,Chi phí bán hàng,1015101277
1000,Feb 2024,1277,0064110110,CP Nhân viên,-8804354,Chi phí bán hàng,1015101277
1000,Feb 2024,1277,0064110120,CP Nhân viên,-70730756,Chi phí bán hàng,1015101277
1000,Feb 2024,1277,0064110130,CP Nhân viên,-130434997,Chi phí bán hàng,1015101277
