Company Code,Month year,Plant Code,GL Account Code,GL LV1 Name,FM. Loc Amt,PnL Name,Cost Center Code
1000,Dec 2023,1013,0064140110,CP KH TSCĐ,-4663877,Chi phí bán hàng,1015201013
1000,Dec 2023,1115,0064110100,CP Nhân viên,-105491900,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110110,CP Nhân viên,-2462002,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110120,CP Nhân viên,-59802936,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110130,CP Nhân viên,-60123162,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110150,CP Nhân viên,-12285000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110160,CP Nhân viên,-400000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110170,CP Nhân viên,-10780000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110180,CP Nhân viên,-1232000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110190,CP Nhân viên,-1848000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064110200,CP Nhân viên,-616000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064120110,CP vật liệu phụ,200000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064120120,CP vật liệu phụ,-8219148,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064120130,CP vật liệu phụ,-1500000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064130140,CP CCDC,-166250,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064140100,CP KH TSCĐ,-24435039,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064151100,CP Còn lại,-4311082,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064171100,CP Thuê ngoài,-55000000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064172100,"CP sửa chữa, bảo trì",-1808640,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064172110,"CP sửa chữa, bảo trì",-2180220,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064173100,CP hành chính,-9719285,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064173110,CP hành chính,-1681174,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064173150,CP hành chính,-300000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064173160,CP hành chính,-218635,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064173190,CP Còn lại,-308681,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064180100,CP Còn lại,-5500000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064180110,CP Còn lại,-1980000,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064180210,CP chuyển tiền,-13554570,Chi phí bán hàng,1028101115
1000,Dec 2023,1115,0064180340,CP Còn lại,-157091,Chi phí bán hàng,1028101115
1000,Dec 2023,1255,0064110100,CP Nhân viên,-45191600,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110110,CP Nhân viên,-3011571,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110120,CP Nhân viên,-22081538,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110130,CP Nhân viên,-22987259,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110150,CP Nhân viên,-5075000,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110170,CP Nhân viên,-5267500,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110180,CP Nhân viên,-602000,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110190,CP Nhân viên,-903000,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064110200,CP Nhân viên,-301000,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064120120,CP vật liệu phụ,-1895487,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064120140,CP vật liệu phụ,-2642051,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064130140,CP CCDC,-1186250,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064151100,CP Còn lại,-573581,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064171100,CP Thuê ngoài,-48361304,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064172100,"CP sửa chữa, bảo trì",-1733471,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064172110,"CP sửa chữa, bảo trì",-764000,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064173100,CP hành chính,-6135426,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064173110,CP hành chính,-44000,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064173120,CP hành chính,-414919,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064180210,CP chuyển tiền,-3998627,Chi phí bán hàng,1011101255
1000,Dec 2023,1255,0064180340,CP Còn lại,-862640,Chi phí bán hàng,1011101255
1000,Dec 2023,1256,0064110100,CP Nhân viên,-109794960,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110110,CP Nhân viên,-9240671,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110120,CP Nhân viên,-53648058,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110130,CP Nhân viên,-121253733,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110150,CP Nhân viên,-13195000,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110160,CP Nhân viên,-300000,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110170,CP Nhân viên,-14269500,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110180,CP Nhân viên,-1630800,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110190,CP Nhân viên,-2446200,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064110200,CP Nhân viên,-815400,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064120120,CP vật liệu phụ,-14673893,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064120130,CP vật liệu phụ,-1885387,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064130110,CP CCDC,-884400,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064130130,CP CCDC,-2668605,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064130140,CP CCDC,-73453584,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064140110,CP KH TSCĐ,-3486450,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064151100,CP Còn lại,-2244930,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064171100,CP Thuê ngoài,-84700000,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064172100,"CP sửa chữa, bảo trì",-51942990,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064172110,"CP sửa chữa, bảo trì",-10969564,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064173100,CP hành chính,-61350886,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064173110,CP hành chính,-155530,Chi phí bán hàng,1011101256
1000,Dec 2023,1256,0064173120,CP hành chính,-291560,Chi phí bán hàng,1011101256
