Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,SD∑ Qty,SD## Customer
1000,Jul 2024,PC,PC0,PC000,1013,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,11,1
1000,Jul 2024,PC,PCM,PCM00,1013,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,3,1
1000,Jul 2024,PC,PCM,PCM00,1115,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,3,1
1000,Jul 2024,PC,PCM,PCM00,1255,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jul 2024,PC,PCM,PCM00,1256,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,8,2
1000,Jul 2024,PC,PCM,PCM00,1280,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jul 2024,PC,PCM,PCM00,1316,Online,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jul 2024,PC,PCM,PCM00,1316,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jul 2024,PC,PCM,PCM00,1318,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jul 2024,PC,PCM,PCM00,1330,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jul 2024,PC,PCM,PCM00,1370,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,5,1
1000,Jul 2024,PC,PCM,PCM00,1373,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jul 2024,PC,PCM,PCM00,1447,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0,1
1000,Jul 2024,PC,PCM,PCM00,1473,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,5,1
1000,Jul 2024,PC,PCM,PCM00,1493,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jul 2024,PC,PCM,PCM00,1558,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,5,1
1000,Jul 2024,PC,PCM,PCM00,1596,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,43,2
1000,Jul 2024,PC,PCM,PCM00,1627,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,3
1000,Jul 2024,PC,PCS,PCS00,1115,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1115,Retail,LOẠI KHÁC,SERVICE,SERVICE,61.044000000000004,41
1000,Jul 2024,PC,PCS,PCS00,1255,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1255,Retail,LOẠI KHÁC,SERVICE,SERVICE,21,17
1000,Jul 2024,PC,PCS,PCS00,1256,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1256,Retail,LOẠI KHÁC,SERVICE,SERVICE,77.1,47
1000,Jul 2024,PC,PCS,PCS00,1277,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1277,Retail,LOẠI KHÁC,SERVICE,SERVICE,82,56
1000,Jul 2024,PC,PCS,PCS00,1278,Retail,LOẠI KHÁC,SERVICE,SERVICE,18,12
1000,Jul 2024,PC,PCS,PCS00,1280,Retail,LOẠI KHÁC,SERVICE,SERVICE,21,17
1000,Jul 2024,PC,PCS,PCS00,1294,Online,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jul 2024,PC,PCS,PCS00,1294,Retail,LOẠI KHÁC,SERVICE,SERVICE,70.742,44
1000,Jul 2024,PC,PCS,PCS00,1295,Retail,LOẠI KHÁC,SERVICE,SERVICE,12.358,8
1000,Jul 2024,PC,PCS,PCS00,1307,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1307,Retail,LOẠI KHÁC,SERVICE,SERVICE,24,15
1000,Jul 2024,PC,PCS,PCS00,1314,Retail,LOẠI KHÁC,SERVICE,SERVICE,85.5,55
1000,Jul 2024,PC,PCS,PCS00,1316,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1316,Retail,LOẠI KHÁC,SERVICE,SERVICE,99,64
1000,Jul 2024,PC,PCS,PCS00,1317,Online,LOẠI KHÁC,SERVICE,SERVICE,4,1
1000,Jul 2024,PC,PCS,PCS00,1317,Retail,LOẠI KHÁC,SERVICE,SERVICE,8,6
1000,Jul 2024,PC,PCS,PCS00,1318,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1318,Retail,LOẠI KHÁC,SERVICE,SERVICE,19,16
1000,Jul 2024,PC,PCS,PCS00,1329,Online,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jul 2024,PC,PCS,PCS00,1329,Retail,LOẠI KHÁC,SERVICE,SERVICE,9,8
1000,Jul 2024,PC,PCS,PCS00,1330,Retail,LOẠI KHÁC,SERVICE,SERVICE,35.5,28
1000,Jul 2024,PC,PCS,PCS00,1370,Retail,LOẠI KHÁC,SERVICE,SERVICE,38,28
1000,Jul 2024,PC,PCS,PCS00,1373,Online,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jul 2024,PC,PCS,PCS00,1373,Retail,LOẠI KHÁC,SERVICE,SERVICE,73.84899999999999,51
1000,Jul 2024,PC,PCS,PCS00,1376,Retail,LOẠI KHÁC,SERVICE,SERVICE,49.5,33
1000,Jul 2024,PC,PCS,PCS00,1401,Retail,LOẠI KHÁC,SERVICE,SERVICE,37,23
1000,Jul 2024,PC,PCS,PCS00,1404,Retail,LOẠI KHÁC,SERVICE,SERVICE,48.327,40
1000,Jul 2024,PC,PCS,PCS00,1405,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1405,Retail,LOẠI KHÁC,SERVICE,SERVICE,6.25,5
1000,Jul 2024,PC,PCS,PCS00,1409,Retail,LOẠI KHÁC,SERVICE,SERVICE,30,18
1000,Jul 2024,PC,PCS,PCS00,1445,Online,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jul 2024,PC,PCS,PCS00,1445,Retail,LOẠI KHÁC,SERVICE,SERVICE,36,25
1000,Jul 2024,PC,PCS,PCS00,1447,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1447,Retail,LOẠI KHÁC,SERVICE,SERVICE,81.87600000000002,63
1000,Jul 2024,PC,PCS,PCS00,1467,Retail,LOẠI KHÁC,SERVICE,SERVICE,14,10
1000,Jul 2024,PC,PCS,PCS00,1470,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1470,Retail,LOẠI KHÁC,SERVICE,SERVICE,5,4
1000,Jul 2024,PC,PCS,PCS00,1473,Retail,LOẠI KHÁC,SERVICE,SERVICE,29,23
1000,Jul 2024,PC,PCS,PCS00,1477,Retail,LOẠI KHÁC,SERVICE,SERVICE,6,5
1000,Jul 2024,PC,PCS,PCS00,1489,Retail,LOẠI KHÁC,SERVICE,SERVICE,23.372999999999998,15
1000,Jul 2024,PC,PCS,PCS00,1493,Retail,LOẠI KHÁC,SERVICE,SERVICE,12,12
1000,Jul 2024,PC,PCS,PCS00,1504,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1504,Retail,LOẠI KHÁC,SERVICE,SERVICE,57,39
1000,Jul 2024,PC,PCS,PCS00,1516,Retail,LOẠI KHÁC,SERVICE,SERVICE,42.394,28
1000,Jul 2024,PC,PCS,PCS00,1517,Retail,LOẠI KHÁC,SERVICE,SERVICE,23.728,18
1000,Jul 2024,PC,PCS,PCS00,1532,Retail,LOẠI KHÁC,SERVICE,SERVICE,15.245000000000001,13
1000,Jul 2024,PC,PCS,PCS00,1534,Retail,LOẠI KHÁC,SERVICE,SERVICE,51,39
1000,Jul 2024,PC,PCS,PCS00,1539,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1539,Retail,LOẠI KHÁC,SERVICE,SERVICE,56.053999999999995,42
1000,Jul 2024,PC,PCS,PCS00,1541,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jul 2024,PC,PCS,PCS00,1541,Retail,LOẠI KHÁC,SERVICE,SERVICE,21.833000000000002,17
1000,Jul 2024,PC,PCS,PCS00,1548,Retail,LOẠI KHÁC,SERVICE,SERVICE,26,23
1000,Jul 2024,PC,PCS,PCS00,1555,Retail,LOẠI KHÁC,SERVICE,SERVICE,15,13
1000,Jul 2024,PC,PCS,PCS00,1558,Retail,LOẠI KHÁC,SERVICE,SERVICE,23,13
1000,Jul 2024,PC,PCS,PCS00,1565,Retail,LOẠI KHÁC,SERVICE,SERVICE,21,9
1000,Jul 2024,PC,PCS,PCS00,1575,Retail,LOẠI KHÁC,SERVICE,SERVICE,17,14
1000,Jul 2024,PC,PCS,PCS00,1579,Retail,LOẠI KHÁC,SERVICE,SERVICE,24,22
1000,Jul 2024,PC,PCS,PCS00,1596,Retail,LOẠI KHÁC,SERVICE,SERVICE,21,15
1000,Jul 2024,PC,PCS,PCS00,1617,Retail,LOẠI KHÁC,SERVICE,SERVICE,35,29
1000,Jul 2024,PC,PCS,PCS00,1627,Retail,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jul 2024,PC,PCV,PCV00,1115,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,6,4
1000,Jul 2024,PC,PCV,PCV00,1256,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,19,6
1000,Jul 2024,PC,PCV,PCV00,1277,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,12,7
1000,Jul 2024,PC,PCV,PCV00,1278,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,10,1
1000,Jul 2024,PC,PCV,PCV00,1316,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,12,9
1000,Jul 2024,PC,PCV,PCV00,1318,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,4,2
1000,Jul 2024,PC,PCV,PCV00,1330,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,1,1
1000,Jul 2024,PC,PCV,PCV00,1370,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,4,4
1000,Jul 2024,PC,PCV,PCV00,1373,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,6,3
1000,Jul 2024,PC,PCV,PCV00,1404,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,2,2
1000,Jul 2024,PC,PCV,PCV00,1447,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,1,1
1000,Jul 2024,PC,PCV,PCV00,1477,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,1,1
1000,Jul 2024,PC,PCV,PCV00,1504,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,2,2
1000,Jul 2024,PC,PCV,PCV00,1516,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,2,2
1000,Jul 2024,PC,PCV,PCV00,1517,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,2,2
1000,Jul 2024,PC,PCV,PCV00,1532,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,1,1
1000,Jul 2024,PC,PCV,PCV00,1548,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,1,1
1000,Jul 2024,PC,PCV,PCV00,1555,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,1,1
1000,Jul 2024,PC,PCV,PCV00,1617,Retail,LOẠI KHÁC,VOUCHER,VOUCHER,2,2
1000,Jul 2024,PD,PDN,PDND0,1115,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1115,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,11,9
1000,Jul 2024,PD,PDN,PDND0,1255,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,2,1
1000,Jul 2024,PD,PDN,PDND0,1256,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,20,11
1000,Jul 2024,PD,PDN,PDND0,1277,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,24,23
1000,Jul 2024,PD,PDN,PDND0,1278,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1294,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,6,5
1000,Jul 2024,PD,PDN,PDND0,1295,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1314,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,10,9
1000,Jul 2024,PD,PDN,PDND0,1316,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,18,16
1000,Jul 2024,PD,PDN,PDND0,1317,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1318,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,3,3
1000,Jul 2024,PD,PDN,PDND0,1329,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,2,1
1000,Jul 2024,PD,PDN,PDND0,1329,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,3,1
1000,Jul 2024,PD,PDN,PDND0,1330,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,8,6
1000,Jul 2024,PD,PDN,PDND0,1370,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1370,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,20,10
1000,Jul 2024,PD,PDN,PDND0,1373,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,20,12
1000,Jul 2024,PD,PDN,PDND0,1376,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,3,1
1000,Jul 2024,PD,PDN,PDND0,1376,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,2,2
1000,Jul 2024,PD,PDN,PDND0,1401,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,2,2
1000,Jul 2024,PD,PDN,PDND0,1404,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,10,9
1000,Jul 2024,PD,PDN,PDND0,1445,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1445,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,4,3
1000,Jul 2024,PD,PDN,PDND0,1447,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,2,1
1000,Jul 2024,PD,PDN,PDND0,1447,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,9,8
1000,Jul 2024,PD,PDN,PDND0,1477,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1489,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,5,4
1000,Jul 2024,PD,PDN,PDND0,1504,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1504,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,3,3
1000,Jul 2024,PD,PDN,PDND0,1516,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,4,3
1000,Jul 2024,PD,PDN,PDND0,1517,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,4,2
1000,Jul 2024,PD,PDN,PDND0,1532,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1532,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1534,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,9,9
1000,Jul 2024,PD,PDN,PDND0,1539,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,5,4
1000,Jul 2024,PD,PDN,PDND0,1541,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,4,4
1000,Jul 2024,PD,PDN,PDND0,1548,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,1,1
1000,Jul 2024,PD,PDN,PDND0,1555,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,2,2
1000,Jul 2024,PD,PDN,PDND0,1558,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,8,6
1000,Jul 2024,PD,PDN,PDND0,1575,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,3,2
1000,Jul 2024,PD,PDN,PDND0,1579,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,5,5
1000,Jul 2024,PD,PDN,PDND0,1596,Online,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,5,4
1000,Jul 2024,PD,PDN,PDND0,1596,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,2,2
1000,Jul 2024,PD,PDN,PDND0,1617,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,12,11
1000,Jul 2024,PD,PDN,PDNDM,1370,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,ĐÁ MÀU,1,1
1000,Jul 2024,PD,PDN,PDNDM,1445,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,ĐÁ MÀU,1,1
1000,Jul 2024,PD,PDN,PDNP0,1447,Retail,ĐÁ,ĐÁ THIÊN NHIÊN,NGỌC TRAI,1,1
1000,Jul 2024,PG,PGA,PGAA0,1277,Retail,VÀNG,PNJ MEN,TRANG SỨC CZ,2,2
1000,Jul 2024,PG,PGA,PGAA0,1330,Retail,VÀNG,PNJ MEN,TRANG SỨC CZ,1,1
1000,Jul 2024,PG,PGA,PGAA0,1370,Retail,VÀNG,PNJ MEN,TRANG SỨC CZ,1,1
1000,Jul 2024,PG,PGA,PGAA0,1404,Retail,VÀNG,PNJ MEN,TRANG SỨC CZ,1,1
1000,Jul 2024,PG,PGA,PGAA0,1473,Online,VÀNG,PNJ MEN,TRANG SỨC CZ,1,1
1000,Jul 2024,PG,PGA,PGAA0,1489,Retail,VÀNG,PNJ MEN,TRANG SỨC CZ,1,1
1000,Jul 2024,PG,PGA,PGAA0,1504,Retail,VÀNG,PNJ MEN,TRANG SỨC CZ,1,1
1000,Jul 2024,PG,PGA,PGAA0,1575,Retail,VÀNG,PNJ MEN,TRANG SỨC CZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1115,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1115,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,7,7
1000,Jul 2024,PG,PGA,PGAB0,1255,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,3,3
1000,Jul 2024,PG,PGA,PGAB0,1256,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,5,5
1000,Jul 2024,PG,PGA,PGAB0,1277,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,11,11
1000,Jul 2024,PG,PGA,PGAB0,1278,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1280,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1280,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1294,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,5,4
1000,Jul 2024,PG,PGA,PGAB0,1295,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1295,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,3,3
1000,Jul 2024,PG,PGA,PGAB0,1307,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1314,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,8,8
1000,Jul 2024,PG,PGA,PGAB0,1316,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,5,5
1000,Jul 2024,PG,PGA,PGAB0,1317,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,1
1000,Jul 2024,PG,PGA,PGAB0,1318,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1318,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1330,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1370,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,9,7
1000,Jul 2024,PG,PGA,PGAB0,1373,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,11,10
1000,Jul 2024,PG,PGA,PGAB0,1376,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1401,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,2
1000,Jul 2024,PG,PGA,PGAB0,1401,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1404,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1405,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1409,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,3,3
1000,Jul 2024,PG,PGA,PGAB0,1445,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1447,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1447,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1467,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1470,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1473,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1477,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1489,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,8,8
1000,Jul 2024,PG,PGA,PGAB0,1493,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1493,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1504,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1504,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,4,4
1000,Jul 2024,PG,PGA,PGAB0,1516,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1517,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,5,6
1000,Jul 2024,PG,PGA,PGAB0,1532,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1534,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1534,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1539,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,3,3
1000,Jul 2024,PG,PGA,PGAB0,1541,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1548,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,6,6
1000,Jul 2024,PG,PGA,PGAB0,1555,Online,VÀNG,PNJ MEN,TRANG SỨC ECZ,3,3
1000,Jul 2024,PG,PGA,PGAB0,1555,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1558,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,3,3
1000,Jul 2024,PG,PGA,PGAB0,1565,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,7,7
1000,Jul 2024,PG,PGA,PGAB0,1575,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1579,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAB0,1596,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,2,2
1000,Jul 2024,PG,PGA,PGAB0,1617,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,3,3
1000,Jul 2024,PG,PGA,PGAB0,1627,Retail,VÀNG,PNJ MEN,TRANG SỨC ECZ,1,1
1000,Jul 2024,PG,PGA,PGAC0,1115,Online,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,1,1
1000,Jul 2024,PG,PGA,PGAC0,1115,Retail,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,1,1
1000,Jul 2024,PG,PGA,PGAC0,1256,Retail,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,2,2
1000,Jul 2024,PG,PGA,PGAC0,1277,Retail,VÀNG,PNJ MEN,TRANG SỨC ĐÁ MÀU,1,1
