Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,SD∑ Qty,SD## Customer
1000,Jan 2025,PC,PCM,PCM00,1013,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,263,1
1000,Jan 2025,PC,PCM,PCM00,1115,Online,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jan 2025,PC,PCM,PCM00,1115,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,30,18
1000,Jan 2025,PC,PCM,PCM00,1255,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,3
1000,Jan 2025,PC,PCM,PCM00,1256,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,39,21
1000,Jan 2025,PC,PCM,PCM00,1277,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,67,2
1000,Jan 2025,PC,PCM,PCM00,1278,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,3
1000,Jan 2025,PC,PCM,PCM00,1280,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,9,5
1000,Jan 2025,PC,PCM,PCM00,1294,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,20,1
1000,Jan 2025,PC,PCM,PCM00,1295,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,4,2
1000,Jan 2025,PC,PCM,PCM00,1307,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,3
1000,Jan 2025,PC,PCM,PCM00,1314,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,31,1
1000,Jan 2025,PC,PCM,PCM00,1316,Online,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jan 2025,PC,PCM,PCM00,1316,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,39,21
1000,Jan 2025,PC,PCM,PCM00,1317,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,4,2
1000,Jan 2025,PC,PCM,PCM00,1318,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,16,8
1000,Jan 2025,PC,PCM,PCM00,1329,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,3
1000,Jan 2025,PC,PCM,PCM00,1330,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,32,1
1000,Jan 2025,PC,PCM,PCM00,1370,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,40,5
1000,Jan 2025,PC,PCM,PCM00,1373,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,60,31
1000,Jan 2025,PC,PCM,PCM00,1376,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,16,3
1000,Jan 2025,PC,PCM,PCM00,1401,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,29,2
1000,Jan 2025,PC,PCM,PCM00,1404,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,14,7
1000,Jan 2025,PC,PCM,PCM00,1405,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,8,4
1000,Jan 2025,PC,PCM,PCM00,1409,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,4,2
1000,Jan 2025,PC,PCM,PCM00,1445,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,29,3
1000,Jan 2025,PC,PCM,PCM00,1447,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,17,9
1000,Jan 2025,PC,PCM,PCM00,1467,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,4,2
1000,Jan 2025,PC,PCM,PCM00,1470,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,3
1000,Jan 2025,PC,PCM,PCM00,1473,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,16,10
1000,Jan 2025,PC,PCM,PCM00,1477,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,7,4
1000,Jan 2025,PC,PCM,PCM00,1489,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,20,11
1000,Jan 2025,PC,PCM,PCM00,1493,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,8,5
1000,Jan 2025,PC,PCM,PCM00,1504,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,33,25
1000,Jan 2025,PC,PCM,PCM00,1516,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,11,2
1000,Jan 2025,PC,PCM,PCM00,1517,Online,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jan 2025,PC,PCM,PCM00,1517,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,9,5
1000,Jan 2025,PC,PCM,PCM00,1532,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,3
