Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,SD∑ Qty,SD## Customer
1000,Mar 2023,PC,PC0,PC000,1115,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,10,9
1000,Mar 2023,PC,PC0,PC000,1255,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,3,3
1000,Mar 2023,PC,PC0,PC000,1256,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,21,20
1000,Mar 2023,PC,PC0,PC000,1277,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,21,20
1000,Mar 2023,PC,PC0,PC000,1279,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,3,3
1000,Mar 2023,PC,PC0,PC000,1280,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,2,2
1000,Mar 2023,PC,PC0,PC000,1294,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1295,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,5,5
1000,Mar 2023,PC,PC0,PC000,1316,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,19,17
1000,Mar 2023,PC,PC0,PC000,1318,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,2,2
1000,Mar 2023,PC,PC0,PC000,1329,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,5,5
1000,Mar 2023,PC,PC0,PC000,1330,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,10,10
1000,Mar 2023,PC,PC0,PC000,1370,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,4,5
1000,Mar 2023,PC,PC0,PC000,1373,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,7,2
1000,Mar 2023,PC,PC0,PC000,1376,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,9,9
1000,Mar 2023,PC,PC0,PC000,1401,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,4,4
1000,Mar 2023,PC,PC0,PC000,1402,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1404,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,7,7
1000,Mar 2023,PC,PC0,PC000,1405,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1409,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1445,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,3,3
1000,Mar 2023,PC,PC0,PC000,1447,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,5,6
1000,Mar 2023,PC,PC0,PC000,1470,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1473,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1477,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1489,Online,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,1,1
1000,Mar 2023,PC,PC0,PC000,1489,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,5,5
1000,Mar 2023,PC,PC0,PC000,1504,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,5,5
1000,Mar 2023,PC,PC0,PC000,1517,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,11,11
1000,Mar 2023,PC,PC0,PC000,1532,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,3,3
1000,Mar 2023,PC,PC0,PC000,1534,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,3,3
1000,Mar 2023,PC,PC0,PC000,1539,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,4,4
1000,Mar 2023,PC,PC0,PC000,1541,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,13,1
