Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,SD∑ Qty,SD## Customer
1000,Jun 2023,PC,PC0,PC000,1013,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,35,1
1000,Jun 2023,PC,PC0,PC000,1575,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,6,6
1000,Jun 2023,PC,PCM,PCM00,1013,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,117,2
1000,Jun 2023,PC,PCM,PCM00,1115,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,5,5
1000,Jun 2023,PC,PCM,PCM00,1255,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jun 2023,PC,PCM,PCM00,1256,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,3,3
1000,Jun 2023,PC,PCM,PCM00,1277,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,13,13
1000,Jun 2023,PC,PCM,PCM00,1278,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,3
1000,Jun 2023,PC,PCM,PCM00,1308,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0,1
1000,Jun 2023,PC,PCM,PCM00,1314,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,4,3
1000,Jun 2023,PC,PCM,PCM00,1316,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,6
1000,Jun 2023,PC,PCM,PCM00,1329,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jun 2023,PC,PCM,PCM00,1370,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,6,6
1000,Jun 2023,PC,PCM,PCM00,1402,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,5,3
1000,Jun 2023,PC,PCM,PCM00,1405,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jun 2023,PC,PCM,PCM00,1447,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jun 2023,PC,PCM,PCM00,1473,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jun 2023,PC,PCM,PCM00,1477,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,4,3
1000,Jun 2023,PC,PCM,PCM00,1489,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,3,3
1000,Jun 2023,PC,PCM,PCM00,1493,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jun 2023,PC,PCM,PCM00,1504,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jun 2023,PC,PCM,PCM00,1516,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jun 2023,PC,PCM,PCM00,1534,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,8,8
1000,Jun 2023,PC,PCM,PCM00,1539,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jun 2023,PC,PCM,PCM00,1541,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jun 2023,PC,PCM,PCM00,1548,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,2,2
1000,Jun 2023,PC,PCM,PCM00,1558,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Jun 2023,PC,PCM,PCM00,1575,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,54,15
1000,Jun 2023,PC,PCS,PCS00,1115,Online,LOẠI KHÁC,SERVICE,SERVICE,3,3
1000,Jun 2023,PC,PCS,PCS00,1115,Retail,LOẠI KHÁC,SERVICE,SERVICE,13,10
1000,Jun 2023,PC,PCS,PCS00,1255,Retail,LOẠI KHÁC,SERVICE,SERVICE,19,17
1000,Jun 2023,PC,PCS,PCS00,1256,Online,LOẠI KHÁC,SERVICE,SERVICE,3,2
1000,Jun 2023,PC,PCS,PCS00,1256,Retail,LOẠI KHÁC,SERVICE,SERVICE,66.8,35
1000,Jun 2023,PC,PCS,PCS00,1277,Retail,LOẠI KHÁC,SERVICE,SERVICE,69,46
1000,Jun 2023,PC,PCS,PCS00,1278,Retail,LOẠI KHÁC,SERVICE,SERVICE,24,19
1000,Jun 2023,PC,PCS,PCS00,1279,Retail,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1280,Retail,LOẠI KHÁC,SERVICE,SERVICE,3,3
1000,Jun 2023,PC,PCS,PCS00,1294,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1294,Retail,LOẠI KHÁC,SERVICE,SERVICE,11,7
1000,Jun 2023,PC,PCS,PCS00,1295,Retail,LOẠI KHÁC,SERVICE,SERVICE,14,6
1000,Jun 2023,PC,PCS,PCS00,1307,Retail,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1308,Online,LOẠI KHÁC,SERVICE,SERVICE,3,4
1000,Jun 2023,PC,PCS,PCS00,1308,Retail,LOẠI KHÁC,SERVICE,SERVICE,13.276,8
1000,Jun 2023,PC,PCS,PCS00,1314,Online,LOẠI KHÁC,SERVICE,SERVICE,4,2
1000,Jun 2023,PC,PCS,PCS00,1314,Retail,LOẠI KHÁC,SERVICE,SERVICE,28.056,19
1000,Jun 2023,PC,PCS,PCS00,1316,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1316,Retail,LOẠI KHÁC,SERVICE,SERVICE,28,23
1000,Jun 2023,PC,PCS,PCS00,1317,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1317,Retail,LOẠI KHÁC,SERVICE,SERVICE,8,7
1000,Jun 2023,PC,PCS,PCS00,1318,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1318,Retail,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jun 2023,PC,PCS,PCS00,1329,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1329,Retail,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jun 2023,PC,PCS,PCS00,1330,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1330,Retail,LOẠI KHÁC,SERVICE,SERVICE,4,3
1000,Jun 2023,PC,PCS,PCS00,1370,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1370,Retail,LOẠI KHÁC,SERVICE,SERVICE,5,4
1000,Jun 2023,PC,PCS,PCS00,1373,Retail,LOẠI KHÁC,SERVICE,SERVICE,24,16
1000,Jun 2023,PC,PCS,PCS00,1376,Retail,LOẠI KHÁC,SERVICE,SERVICE,27,18
1000,Jun 2023,PC,PCS,PCS00,1401,Online,LOẠI KHÁC,SERVICE,SERVICE,5,4
1000,Jun 2023,PC,PCS,PCS00,1401,Retail,LOẠI KHÁC,SERVICE,SERVICE,25,19
1000,Jun 2023,PC,PCS,PCS00,1402,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1402,Retail,LOẠI KHÁC,SERVICE,SERVICE,5,5
1000,Jun 2023,PC,PCS,PCS00,1405,Retail,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jun 2023,PC,PCS,PCS00,1409,Retail,LOẠI KHÁC,SERVICE,SERVICE,21,14
1000,Jun 2023,PC,PCS,PCS00,1445,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Jun 2023,PC,PCS,PCS00,1445,Retail,LOẠI KHÁC,SERVICE,SERVICE,15.056,11
1000,Jun 2023,PC,PCS,PCS00,1447,Online,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Jun 2023,PC,PCS,PCS00,1447,Retail,LOẠI KHÁC,SERVICE,SERVICE,39,35
1000,Jun 2023,PC,PCS,PCS00,1470,Retail,LOẠI KHÁC,SERVICE,SERVICE,9,5
1000,Jun 2023,PC,PCS,PCS00,1473,Retail,LOẠI KHÁC,SERVICE,SERVICE,20,17
