Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,SD∑ Qty,SD## Customer
1000,Dec 2023,PC,PC0,PC000,1013,Retail,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,35,1
1000,Dec 2023,PC,PCM,PCM00,1013,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,241,1
1000,Dec 2023,PC,PCM,PCM00,1256,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Dec 2023,PC,PCM,PCM00,1278,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Dec 2023,PC,PCM,PCM00,1316,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Dec 2023,PC,PCM,PCM00,1370,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Dec 2023,PC,PCM,PCM00,1373,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,1,1
1000,Dec 2023,PC,PCM,PCM00,1596,Retail,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,65,1
1000,Dec 2023,PC,PCS,PCS00,1115,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1115,Retail,LOẠI KHÁC,SERVICE,SERVICE,29.47,27
1000,Dec 2023,PC,PCS,PCS00,1255,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1255,Retail,LOẠI KHÁC,SERVICE,SERVICE,21,16
1000,Dec 2023,PC,PCS,PCS00,1256,Retail,LOẠI KHÁC,SERVICE,SERVICE,54.795,38
1000,Dec 2023,PC,PCS,PCS00,1277,Online,LOẠI KHÁC,SERVICE,SERVICE,4,4
1000,Dec 2023,PC,PCS,PCS00,1277,Retail,LOẠI KHÁC,SERVICE,SERVICE,83.971,68
1000,Dec 2023,PC,PCS,PCS00,1278,Retail,LOẠI KHÁC,SERVICE,SERVICE,9,8
1000,Dec 2023,PC,PCS,PCS00,1280,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1280,Retail,LOẠI KHÁC,SERVICE,SERVICE,27,25
1000,Dec 2023,PC,PCS,PCS00,1294,Retail,LOẠI KHÁC,SERVICE,SERVICE,25.592,18
1000,Dec 2023,PC,PCS,PCS00,1295,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1295,Retail,LOẠI KHÁC,SERVICE,SERVICE,9,5
1000,Dec 2023,PC,PCS,PCS00,1307,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1307,Retail,LOẠI KHÁC,SERVICE,SERVICE,8,5
1000,Dec 2023,PC,PCS,PCS00,1308,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1308,Retail,LOẠI KHÁC,SERVICE,SERVICE,7.97,5
1000,Dec 2023,PC,PCS,PCS00,1314,Retail,LOẠI KHÁC,SERVICE,SERVICE,61,48
1000,Dec 2023,PC,PCS,PCS00,1316,Retail,LOẠI KHÁC,SERVICE,SERVICE,81,49
1000,Dec 2023,PC,PCS,PCS00,1317,Retail,LOẠI KHÁC,SERVICE,SERVICE,12,10
1000,Dec 2023,PC,PCS,PCS00,1318,Online,LOẠI KHÁC,SERVICE,SERVICE,2,2
1000,Dec 2023,PC,PCS,PCS00,1318,Retail,LOẠI KHÁC,SERVICE,SERVICE,10,8
1000,Dec 2023,PC,PCS,PCS00,1329,Retail,LOẠI KHÁC,SERVICE,SERVICE,6,5
1000,Dec 2023,PC,PCS,PCS00,1330,Online,LOẠI KHÁC,SERVICE,SERVICE,3,3
1000,Dec 2023,PC,PCS,PCS00,1330,Retail,LOẠI KHÁC,SERVICE,SERVICE,7,6
1000,Dec 2023,PC,PCS,PCS00,1370,Retail,LOẠI KHÁC,SERVICE,SERVICE,24,14
1000,Dec 2023,PC,PCS,PCS00,1373,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1373,Retail,LOẠI KHÁC,SERVICE,SERVICE,97.48,62
1000,Dec 2023,PC,PCS,PCS00,1376,Online,LOẠI KHÁC,SERVICE,SERVICE,3,3
1000,Dec 2023,PC,PCS,PCS00,1376,Retail,LOẠI KHÁC,SERVICE,SERVICE,52,33
1000,Dec 2023,PC,PCS,PCS00,1401,Retail,LOẠI KHÁC,SERVICE,SERVICE,50.006,31
1000,Dec 2023,PC,PCS,PCS00,1402,Online,LOẠI KHÁC,SERVICE,SERVICE,4,4
1000,Dec 2023,PC,PCS,PCS00,1402,Retail,LOẠI KHÁC,SERVICE,SERVICE,11,9
1000,Dec 2023,PC,PCS,PCS00,1404,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1404,Retail,LOẠI KHÁC,SERVICE,SERVICE,25,24
1000,Dec 2023,PC,PCS,PCS00,1405,Online,LOẠI KHÁC,SERVICE,SERVICE,1,1
1000,Dec 2023,PC,PCS,PCS00,1405,Retail,LOẠI KHÁC,SERVICE,SERVICE,5.9079999999999995,4
1000,Dec 2023,PC,PCS,PCS00,1409,Retail,LOẠI KHÁC,SERVICE,SERVICE,10.5,9
1000,Dec 2023,PC,PCS,PCS00,1445,Online,LOẠI KHÁC,SERVICE,SERVICE,4,4
1000,Dec 2023,PC,PCS,PCS00,1445,Retail,LOẠI KHÁC,SERVICE,SERVICE,28.612,17
1000,Dec 2023,PC,PCS,PCS00,1447,Online,LOẠI KHÁC,SERVICE,SERVICE,4,4
