<<<<<<< HEAD
﻿Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Jul 2023,PC,PCM,PCM00,1013,Retail,3420629,615713,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Jul 2023,PC,PCM,PCM00,1115,Retail,1115535,200796,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2023,PC,PCM,PCM00,1115,Retail,-1207000,-217260,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2023,PC,PCM,PCM00,1255,Retail,75370,13567,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2023,PC,PCM,PCM00,1255,Retail,1688889,304000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Jul 2023,PC,PCM,PCM00,1255,Retail,-81400,-14652,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2023,PC,PCM,PCM00,1256,Retail,150740,27133,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2023,PC,PCM,PCM00,1256,Retail,13255064,2385912,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Jul 2023,PC,PCM,PCM00,1256,Retail,-162800,-29304,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2023,PC,PCM,PCM00,1277,Retail,75370,13567,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2023,PC,PCM,PCM00,1277,Retail,-81400,-14652,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2023,PC,PCM,PCM00,1278,Retail,111685,20103,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2023,PC,PCM,PCM00,1278,Retail,-122100,-21978,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2023,PC,PCM,PCM00,1307,Retail,37685,6783,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
