<<<<<<< HEAD
﻿Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Aug 2023,PC,PC0,PC000,1308,Retail,133500,24030,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,0051112300
1000,Aug 2023,PC,PCM,PCM00,1013,Retail,1324815,238467,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1013,Retail,2728704,491167,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Aug 2023,PC,PCM,PCM00,1115,Retail,3741389,673450,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1115,Retail,-4040700,-727326,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1256,Retail,2853148,513567,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1256,Retail,1851852,333333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Aug 2023,PC,PCM,PCM00,1256,Retail,-3081400,-554652,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1277,Retail,1851852,333333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1277,Retail,1851852,333333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Aug 2023,PC,PCM,PCM00,1277,Retail,-2000000,-360000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1278,Retail,130278,23450,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1278,Retail,-140700,-25326,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1280,Retail,92593,16667,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1280,Retail,-100000,-18000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1295,Retail,75370,13567,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1295,Retail,-81400,-14652,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1307,Retail,1927222,346900,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1307,Retail,-2081400,-374652,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1308,Retail,71296,12833,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Aug 2023,PC,PCM,PCM00,1316,Retail,298241,53683,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1316,Retail,-322100,-57978,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1330,Retail,2777778,500000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1330,Retail,-3000000,-540000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1370,Retail,1851852,333333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1370,Retail,-2000000,-360000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1373,Retail,4629630,833333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1373,Retail,-5000000,-900000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1405,Retail,188425,33917,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1405,Retail,-203500,-36630,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1447,Online,37685,6783,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1447,Online,-40700,-7326,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1447,Retail,50000,9000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1470,Retail,4968031,894246,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1489,Retail,1851852,333333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1489,Retail,-2000000,-360000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1493,Retail,3079258,554266,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1493,Retail,1851852,333333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Aug 2023,PC,PCM,PCM00,1493,Retail,-3325600,-598608,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1504,Retail,2890833,520350,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1504,Retail,-3122100,-561978,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1516,Online,37685,6783,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1516,Online,-40700,-7326,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1516,Retail,37685,6783,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1516,Retail,-40700,-7326,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1532,Retail,1889537,340117,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1532,Retail,-2040700,-367326,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1534,Retail,111000,19980,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1534,Retail,-122100,-21978,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1539,Retail,150740,27133,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1539,Retail,-162800,-29304,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Aug 2023,PC,PCM,PCM00,1548,Retail,1302776,234500,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Aug 2023,PC,PCM,PCM00,1548,Retail,-1407000,-253260,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
