Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Jul 2021,PC,PCM,PCM00,1278,Retail,275000,49500,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2021,PC,PCM,PCM00,1278,Retail,-275000,-49500,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2021,PC,PCM,PCM00,1316,Retail,4125000,742500,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2021,PC,PCM,PCM00,1316,Retail,-4125000,-742500,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2021,PC,PCM,PCM00,1330,Retail,990000,178200,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2021,PC,PCM,PCM00,1330,Retail,-990000,-178200,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2021,PC,PCM,PCM00,1404,Retail,605000,108900,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2021,PC,PCM,PCM00,1404,Retail,-605000,-108900,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2021,PC,PCM,PCM00,1470,Retail,990000,178200,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2021,PC,PCM,PCM00,1470,Retail,-990000,-178200,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2021,PC,PCM,PCM00,1477,Retail,990000,178200,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2021,PC,PCM,PCM00,1477,Retail,-990000,-178200,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2021,PC,PCS,PCS00,1115,Retail,1090000,196200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1115,Retail,117273,21109,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1255,Retail,1273329,229199,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1256,Online,221782,39921,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1256,Retail,1579999,284400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1256,Retail,545455,98182,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1277,Retail,750000,135000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1278,Online,471641,84895,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1278,Retail,550000,99000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1294,Retail,827250,148905,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1295,Retail,520000,93600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1314,Retail,1540000,277200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1316,Retail,1260000,226800,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1316,Retail,364374,65587,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1370,Retail,1020000,183600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1373,Online,1099273,197869,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1373,Retail,70000,12600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1376,Retail,472727,85091,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1376,Retail,286327,51539,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1401,Retail,400000,72000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1402,Retail,140000,25200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1404,Retail,970000,174600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1409,Retail,949115,170841,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1417,Retail,70000,12600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1417,Retail,259091,46636,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1445,Retail,210736,37932,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1447,Online,851684,153303,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1447,Retail,590000,106200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1447,Retail,345455,62182,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PC,PCS,PCS00,1489,Retail,550000,99000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1493,Retail,70000,12600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1504,Retail,872726,157091,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2021,PC,PCS,PCS00,1504,Retail,610037,109807,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2021,PD,PDN,PDND0,1115,Retail,3786906500,370458714,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Jul 2021,PD,PDN,PDND0,1256,Retail,119255400,17888310,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Jul 2021,PD,PDN,PDND0,1277,Retail,981160200,90332945,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Jul 2021,PD,PDN,PDND0,1279,Retail,97862800,14679420,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Jul 2021,PD,PDN,PDND0,1294,Online,155733878,23360082,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Jul 2021,PD,PDN,PDND0,1294,Retail,219064900,32859735,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
