Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,May 2021,PC,PCM,PCM00,1316,Retail,1641200,295416,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,May 2021,PC,PCM,PCM00,1316,Retail,-1641200,-295416,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,May 2021,PC,PCS,PCS00,1115,Retail,260900,46962,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1115,Retail,463636,83454,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,May 2021,PC,PCS,PCS00,1255,Retail,633454,114022,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1255,Retail,2711107,487999,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,May 2021,PC,PCS,PCS00,1256,Retail,5566541,1001977,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1277,Retail,3150000,567000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1278,Retail,130000,23400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1279,Retail,190000,34200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1280,Retail,435000,78300,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1280,Retail,409091,73636,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,May 2021,PC,PCS,PCS00,1294,Retail,160821,28948,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1295,Online,118309,21296,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,May 2021,PC,PCS,PCS00,1295,Retail,350000,63000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1314,Retail,1340794,241343,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1316,Retail,1440000,259200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1316,Retail,1546286,278331,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,May 2021,PC,PCS,PCS00,1317,Retail,670000,120600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1317,Retail,224100,40338,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,May 2021,PC,PCS,PCS00,1318,Retail,365101,65718,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,May 2021,PC,PCS,PCS00,1370,Retail,800000,144000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
