Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Oct 2023,PC,PC0,PC000,1013,Retail,4405500,792990,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,0051112300
1000,Oct 2023,PC,PCM,PCM00,1013,Retail,4996949,899451,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1115,Retail,222222,40000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Oct 2023,PC,PCM,PCM00,1256,Retail,13093825,2356889,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1277,Retail,32876141,5917705,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1307,Retail,333505,60031,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1316,Retail,0,0,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Oct 2023,PC,PCM,PCM00,1316,Retail,13636365,2454546,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1316,Retail,0,0,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Oct 2023,PC,PCM,PCM00,1330,Retail,2633055,473950,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1370,Retail,1392318,250617,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1373,Retail,34449358,6200884,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Oct 2023,PC,PCM,PCM00,1409,Retail,1296296,233333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
