Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Jul 2022,PC,PCM,PCM00,1256,Retail,2770200,498636,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051121000
1000,Jul 2022,PC,PCM,PCM00,1316,Retail,2931818,527727,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCM,PCM00,1316,Retail,-750000,-135000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2022,PC,PCM,PCM00,1329,Retail,250000,45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCM,PCM00,1329,Retail,-250000,-45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2022,PC,PCM,PCM00,1330,Retail,3299685,593943,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCM,PCM00,1330,Retail,-3299685,-593943,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2022,PC,PCM,PCM00,1404,Retail,250000,45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCM,PCM00,1404,Retail,0,0,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jul 2022,PC,PCM,PCM00,1404,Retail,,-45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0052131100
1000,Jul 2022,PC,PCM,PCM00,1470,Retail,355228,63941,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCM,PCM00,1477,Retail,227273,40909,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCM,PCM00,1489,Retail,593743,106874,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCM,PCM00,1534,Retail,0,0,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jul 2022,PC,PCS,PCS00,1115,Retail,745219,134139,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1255,Retail,633364,114006,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1255,Retail,1991490,358468,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1256,Retail,3489506,628111,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1256,Retail,1532801,275904,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1277,Retail,3452500,621450,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1277,Retail,992494,178649,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1278,Retail,855000,153900,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1278,Retail,497064,89472,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1280,Retail,1500000,270000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1280,Retail,107273,19309,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1294,Retail,600000,108000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1294,Retail,818182,147273,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1295,Retail,350000,63000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1307,Retail,3867831,696210,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1308,Retail,1123577,202244,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1308,Retail,613636,110454,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1314,Retail,2230000,401400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1316,Online,31443,5660,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1316,Retail,1255235,225942,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1316,Retail,4687737,843793,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1317,Retail,63636,11454,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1317,Retail,7402019,1332363,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1318,Retail,810000,145800,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1318,Retail,1022727,184091,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1329,Retail,163636,29454,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1373,Retail,2382908,428923,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1373,Retail,374622,67432,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1376,Online,300127,54023,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1376,Retail,372727,67091,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1376,Retail,954714,171849,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1401,Retail,940000,169200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jul 2022,PC,PCS,PCS00,1401,Retail,130009,23402,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jul 2022,PC,PCS,PCS00,1402,Retail,400000,72000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
