<<<<<<< HEAD
﻿Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Feb 2021,PC,PCS,PCS00,1115,Retail,398600,71748,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1255,Retail,179249,32265,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1256,Retail,1150068,207012,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1256,Retail,960273,172849,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1277,Retail,1480000,266400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1277,Retail,2817272,507109,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1278,Retail,120000,21600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1279,Retail,500000,90000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1280,Retail,407000,73260,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1294,Online,217636,39174,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1294,Retail,35000,6300,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1295,Retail,181818,32727,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1307,Retail,0,0,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1308,Retail,70000,12600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1314,Retail,1214000,218520,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1314,Retail,225455,40582,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1316,Retail,817525,147155,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1316,Retail,420327,75659,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1317,Online,735982,132477,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1317,Retail,375000,67500,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1318,Retail,120000,21600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1318,Retail,1909091,343636,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1370,Retail,593507,106831,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1370,Retail,454545,81818,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1373,Retail,1330000,239400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1373,Retail,2800872,504157,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1376,Retail,827271,148909,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1376,Retail,1123710,202268,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Feb 2021,PC,PCS,PCS00,1401,Retail,175000,31500,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1402,Retail,50000,9000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Feb 2021,PC,PCS,PCS00,1404,Retail,210000,37800,LOẠI KHÁC,SERVICE,SERVICE,0051131000
