Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Dec 2023,PC,PC0,PC000,1013,Retail,5046287,908332,LOẠI KHÁC,LOẠI KHÁC,LOẠI KHÁC,0051112300
1000,Dec 2023,PC,PCM,PCM00,1013,Retail,23555546,4239998,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Dec 2023,PC,PCM,PCM00,1278,Retail,50000,9000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Dec 2023,PC,PCM,PCM00,1316,Retail,351852,63333,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Dec 2023,PC,PCM,PCM00,1316,Retail,-380000,-68400,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Dec 2023,PC,PCM,PCM00,1373,Retail,333505,60031,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051112300
1000,Dec 2023,PC,PCS,PCS00,1115,Online,194776,35060,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Dec 2023,PC,PCS,PCS00,1115,Retail,2823319,508197,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Dec 2023,PC,PCS,PCS00,1115,Retail,865842,155852,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Dec 2023,PC,PCS,PCS00,1115,Retail,1148500,206730,LOẠI KHÁC,SERVICE,SERVICE,0051141000
1000,Dec 2023,PC,PCS,PCS00,1255,Online,442382,79629,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Dec 2023,PC,PCS,PCS00,1255,Retail,2194865,395076,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Dec 2023,PC,PCS,PCS00,1255,Retail,220569,39702,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Dec 2023,PC,PCS,PCS00,1256,Retail,5509806,991765,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Dec 2023,PC,PCS,PCS00,1256,Retail,442338,79621,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Dec 2023,PC,PCS,PCS00,1256,Retail,-1539596,-277127,LOẠI KHÁC,SERVICE,SERVICE,0051141000
1000,Dec 2023,PC,PCS,PCS00,1277,Online,511255,92026,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Dec 2023,PC,PCS,PCS00,1277,Retail,9498016,1709643,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Dec 2023,PC,PCS,PCS00,1277,Retail,3503782,630681,LOẠI KHÁC,SERVICE,SERVICE,0051131001
