<<<<<<< HEAD
﻿Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Jun 2022,PC,PCB,PCB00,1373,Retail,280000,50400,LOẠI KHÁC,BÁN THÀNH PHẨM,BÁN THÀNH PHẨM,0051121000
1000,Jun 2022,PC,PCM,PCM00,1115,Retail,15671716,2820909,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1255,Retail,454546,81818,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1255,Retail,-500000,-90000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1256,Retail,2500003,450001,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1256,Retail,-2250000,-405000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1280,Retail,2181818,392727,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1280,Retail,0,0,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1308,Retail,4581818,824727,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1308,Retail,-2400000,-432000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1316,Retail,16358080,2944454,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1316,Retail,-5050000,-909000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1317,Retail,2650000,477000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1317,Retail,-2650000,-477000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1330,Retail,2181818,392727,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1370,Retail,4800000,864000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1370,Retail,-4800000,-864000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1373,Retail,51011108,9181999,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1373,Retail,-2400000,-432000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1376,Retail,250000,45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1376,Retail,-250000,-45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1401,Retail,6763636,1217454,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1401,Retail,-2400000,-432000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1404,Retail,2650000,477000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1404,Retail,-2650000,-477000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1405,Retail,2181818,392727,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1445,Retail,2400000,432000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1445,Retail,-2400000,-432000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1447,Retail,9126262,1642727,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1467,Retail,2400000,432000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1467,Retail,-2400000,-432000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1477,Retail,6545454,1178182,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1489,Retail,6944444,1250000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1493,Retail,250000,45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1493,Retail,-250000,-45000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1504,Retail,1363638,245455,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1504,Retail,-1500000,-270000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1516,Retail,500000,90000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1516,Retail,-500000,-90000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCM,PCM00,1532,Retail,309000,55620,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1534,Retail,12644600,2276028,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Jun 2022,PC,PCM,PCM00,1534,Retail,-12644600,-2276028,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Jun 2022,PC,PCS,PCS00,1115,Retail,1386250,249525,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1255,Online,907527,163355,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1255,Retail,1777563,319961,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1255,Retail,2399709,431948,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1256,Retail,3862530,695255,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1277,Retail,6696898,1205442,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1277,Retail,1427273,256909,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1278,Retail,1190000,214200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1280,Retail,800000,144000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1280,Retail,2659090,478636,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1294,Retail,1718507,309331,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1295,Retail,540000,97200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1307,Retail,1904906,342883,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1308,Retail,280000,50400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1314,Online,30616,5511,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1314,Retail,140000,25200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1316,Retail,2583763,465077,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1316,Retail,9438058,1698850,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1318,Online,205151,36927,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1318,Retail,687363,123725,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1329,Retail,140000,25200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1330,Retail,0,0,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1370,Online,237740,42793,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1370,Retail,1324912,238484,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1370,Retail,3801589,684286,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1373,Online,157786,28401,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1373,Retail,2642880,475718,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1373,Retail,4147413,746534,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1376,Online,246613,44390,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1376,Retail,1145454,206182,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Jun 2022,PC,PCS,PCS00,1376,Retail,3174765,571458,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Jun 2022,PC,PCS,PCS00,1401,Online,470577,84704,LOẠI KHÁC,SERVICE,SERVICE,0051131001
