Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Sep 2021,PC,PCM,PCM00,1314,Retail,1000000,180000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Sep 2021,PC,PCM,PCM00,1314,Retail,-1000000,-180000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Sep 2021,PC,PCM,PCM00,1370,Retail,4000000,720000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Sep 2021,PC,PCM,PCM00,1370,Retail,-4000000,-720000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Sep 2021,PC,PCM,PCM00,1373,Retail,2000000,360000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Sep 2021,PC,PCM,PCM00,1373,Retail,-2000000,-360000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Sep 2021,PC,PCM,PCM00,1401,Retail,8000000,1440000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Sep 2021,PC,PCM,PCM00,1401,Retail,-8000000,-1440000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Sep 2021,PC,PCM,PCM00,1445,Retail,4000000,720000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Sep 2021,PC,PCM,PCM00,1445,Retail,-4000000,-720000,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Sep 2021,PC,PCS,PCS00,1115,Online,889127,160043,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Sep 2021,PC,PCS,PCS00,1115,Retail,880000,158400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Sep 2021,PC,PCS,PCS00,1115,Retail,329930,59387,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Sep 2021,PC,PCS,PCS00,1255,Retail,143636,25854,LOẠI KHÁC,SERVICE,SERVICE,0051131001
