Company Code,Month year,Product Group 2 Code,Product Group 3 Code,Product Group 4 Code,Plant Code,Channel Description,FM 01_Invoices Revenue,FM 07_Gross Profit,Product Group 2 Name,Product Group 3 Name,Product Group 4 Name,GL Account Code
1000,Nov 2021,PC,PCB,PCB00,1489,Retail,260000,46800,LOẠI KHÁC,BÁN THÀNH PHẨM,BÁN THÀNH PHẨM,0051121000
1000,Nov 2021,PC,PCM,PCM00,1376,Retail,329000,59220,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Nov 2021,PC,PCM,PCM00,1376,Retail,-329000,-59220,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Nov 2021,PC,PCM,PCM00,1517,Retail,2877514,517953,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051111100
1000,Nov 2021,PC,PCM,PCM00,1517,Retail,-2877514,-517953,LOẠI KHÁC,MISCELLANEOUS,BÁCH HÓA TỔNG HỢP,0051190010
1000,Nov 2021,PC,PCS,PCS00,1115,Online,133491,24028,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1115,Retail,880000,158400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1115,Retail,1472593,265067,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1255,Retail,828182,149073,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1255,Retail,1162330,209219,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1256,Retail,318181,57273,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1277,Retail,3143658,565858,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1278,Online,0,0,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1278,Retail,610000,109800,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1278,Retail,654545,117818,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1279,Retail,270000,48600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1280,Retail,210000,37800,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1294,Retail,200000,36000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1294,Retail,690154,124228,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1295,Retail,350000,63000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1295,Retail,818182,147273,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1308,Retail,190000,34200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1308,Retail,1110600,199908,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1314,Retail,1149000,206820,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1316,Retail,851375,153248,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1316,Retail,1645644,296216,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1317,Retail,584263,105167,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1318,Retail,1280000,230400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1329,Retail,848000,152640,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1330,Retail,108000,19440,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1370,Online,429505,77311,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1370,Retail,1479513,266312,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1373,Retail,2639568,475122,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1373,Retail,1220439,219679,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1376,Retail,1180909,212564,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1401,Retail,280000,50400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1402,Retail,480000,86400,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1404,Retail,540000,97200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1409,Online,1083737,195073,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1409,Retail,236363,42545,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1417,Retail,70000,12600,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1445,Retail,340425,61277,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1445,Retail,474778,85460,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1447,Retail,4022000,723960,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1447,Retail,2819937,507589,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1470,Retail,140000,25200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1470,Retail,548597,98747,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1473,Retail,360818,64947,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1489,Retail,650000,117000,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1493,Online,98018,17643,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1504,Retail,1744013,313922,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1516,Online,67545,12158,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1516,Retail,109091,19636,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PC,PCS,PCS00,1516,Retail,244364,43986,LOẠI KHÁC,SERVICE,SERVICE,0051131001
1000,Nov 2021,PC,PCS,PCS00,1517,Retail,140000,25200,LOẠI KHÁC,SERVICE,SERVICE,0051131000
1000,Nov 2021,PD,PDN,PDND0,1115,Retail,1484305660,166904558,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1256,Retail,638278402,74786112,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1277,Retail,1993898900,222605376,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1278,Retail,259435400,20754832,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1280,Retail,5645400,846810,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1294,Retail,87690400,13153560,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1307,Retail,10670921,1600638,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1308,Retail,33055400,4958310,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
1000,Nov 2021,PD,PDN,PDND0,1314,Retail,596644200,76595714,ĐÁ,ĐÁ THIÊN NHIÊN,KIM CƯƠNG,0051111100
