Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Dec 2023,1013,0071100200,,,1009795,
1000,Dec 2023,1013,0081100200,,,,-27562712
1000,Dec 2023,1115,0063580000,,-8300507,,
1000,Dec 2023,1115,0071100200,,,6694415,
1000,Dec 2023,1115,0081100200,,,,-3307182
1000,Dec 2023,1255,0063580000,,-2195465,,
1000,Dec 2023,1255,0071100200,,,435279,
1000,Dec 2023,1255,0081100200,,,,-8
1000,Dec 2023,1256,0063580000,,-11573347,,
1000,Dec 2023,1256,0071100200,,,6265672,
1000,Dec 2023,1256,0081100200,,,,-540
1000,Dec 2023,1277,0063580000,,-4182459,,
1000,Dec 2023,1277,0071100200,,,4713717,
1000,Dec 2023,1277,0081100200,,,,-691105
1000,Dec 2023,1278,0063580000,,-498000,,
1000,Dec 2023,1278,0071100200,,,40720,
1000,Dec 2023,1278,0081100200,,,,-1320
1000,Dec 2023,1280,0071100200,,,60259,
1000,Dec 2023,1280,0081100200,,,,-332
1000,Dec 2023,1294,0063580000,,-2665266,,
1000,Dec 2023,1294,0071100200,,,723417,
1000,Dec 2023,1294,0081100200,,,,-100
1000,Dec 2023,1295,0063580000,,-286191,,
1000,Dec 2023,1295,0071100200,,,5361,
1000,Dec 2023,1307,0071100200,,,3980,
1000,Dec 2023,1307,0081100200,,,,-1250
1000,Dec 2023,1308,0063580000,,-776246,,
1000,Dec 2023,1308,0071100200,,,243922,
1000,Dec 2023,1308,0081100200,,,,-7973
1000,Dec 2023,1314,0071100200,,,2814842,
1000,Dec 2023,1314,0081100200,,,,-361812
1000,Dec 2023,1316,0063580000,,2105965,,
1000,Dec 2023,1316,0071100200,,,10889966,
1000,Dec 2023,1317,0063580000,,60000,,
1000,Dec 2023,1317,0071100200,,,573007,
1000,Dec 2023,1317,0081100200,,,,-1338
1000,Dec 2023,1318,0063580000,,-3608736,,
1000,Dec 2023,1318,0071100200,,,478936,
1000,Dec 2023,1318,0081100200,,,,-1560
1000,Dec 2023,1329,0071100200,,,780540,
1000,Dec 2023,1329,0081100200,,,,-450
1000,Dec 2023,1330,0063580000,,1234460,,
1000,Dec 2023,1330,0071100200,,,1182866,
1000,Dec 2023,1330,0081100200,,,,-2430000
1000,Dec 2023,1370,0063580000,,-597604,,
1000,Dec 2023,1370,0071100200,,,369433,
1000,Dec 2023,1370,0081100200,,,,-700900
1000,Dec 2023,1373,0063580000,,87659,,
1000,Dec 2023,1373,0071100200,,,5816327,
1000,Dec 2023,1373,0081100200,,,,-706266
1000,Dec 2023,1376,0063580000,,-2430439,,
1000,Dec 2023,1376,0071100200,,,1386864,
1000,Dec 2023,1376,0081100200,,,,-1875605
1000,Dec 2023,1401,0071100200,,,3860624,
1000,Dec 2023,1401,0081100200,,,,-1645463
