Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Feb 2023,1013,0081100200,,,,-4029142
1000,Feb 2023,1115,0063580000,,-2785517,,
1000,Feb 2023,1115,0071100200,,,2121560,
1000,Feb 2023,1255,0063580000,,-1136960,,
1000,Feb 2023,1255,0071100200,,,41260,
1000,Feb 2023,1256,0063580000,,-365829,,
1000,Feb 2023,1256,0071100200,,,786608,
1000,Feb 2023,1256,0081100200,,,,-59167
1000,Feb 2023,1277,0063580000,,-1572975,,
1000,Feb 2023,1277,0071100200,,,666814,
1000,Feb 2023,1277,0081100200,,,,-141990
1000,Feb 2023,1278,0071100200,,,-19099,
1000,Feb 2023,1279,0071100200,,,1600,
1000,Feb 2023,1280,0063580000,,-525096,,
1000,Feb 2023,1280,0071100200,,,2080,
1000,Feb 2023,1294,0071100200,,,376147,
1000,Feb 2023,1294,0081100200,,,,-80405
1000,Feb 2023,1295,0071100200,,,117140,
1000,Feb 2023,1307,0071100200,,,1438384,
1000,Feb 2023,1308,0063580000,,-353317,,
1000,Feb 2023,1308,0071100200,,,2705,
1000,Feb 2023,1308,0081100200,,,,-2069
1000,Feb 2023,1314,0063580000,,-51510,,
1000,Feb 2023,1314,0071100200,,,815599,
1000,Feb 2023,1314,0081100200,,,,-8
1000,Feb 2023,1316,0063580000,,-6094314,,
1000,Feb 2023,1316,0071100200,,,2358324,
1000,Feb 2023,1317,0063580000,,-2807152,,
1000,Feb 2023,1317,0071100200,,,2091,
1000,Feb 2023,1318,0071100200,,,6176,
1000,Feb 2023,1318,0081100200,,,,-410
1000,Feb 2023,1329,0071100200,,,597317,
1000,Feb 2023,1329,0081100200,,,,-50
1000,Feb 2023,1330,0071100200,,,279419,
1000,Feb 2023,1370,0063580000,,-2820286,,
1000,Feb 2023,1370,0071100200,,,110199,
1000,Feb 2023,1373,0063580000,,-5182346,,
1000,Feb 2023,1373,0071100200,,,4121812,
1000,Feb 2023,1373,0081100200,,,,-200
1000,Feb 2023,1376,0063580000,,-396360,,
1000,Feb 2023,1376,0071100200,,,216118,
1000,Feb 2023,1376,0081100200,,,,-1228505
1000,Feb 2023,1401,0063580000,,-3602135,,
1000,Feb 2023,1401,0071100200,,,63468,
1000,Feb 2023,1401,0081100200,,,,-80000
1000,Feb 2023,1402,0071100200,,,248,
1000,Feb 2023,1404,0063580000,,-1793220,,
1000,Feb 2023,1404,0071100200,,,2047707,
1000,Feb 2023,1405,0071100200,,,4791,
1000,Feb 2023,1409,0071100200,,,0,
1000,Feb 2023,1445,0063580000,,-705075,,
1000,Feb 2023,1445,0071100200,,,238156,
1000,Feb 2023,1447,0071100200,,,2363999,
1000,Feb 2023,1447,0081100200,,,,-660928
1000,Feb 2023,1470,0071100200,,,41924,
1000,Feb 2023,1473,0071100200,,,116941,
1000,Feb 2023,1477,0071100200,,,17545,
1000,Feb 2023,1489,0063580000,,-1745033,,
1000,Feb 2023,1489,0071100200,,,339064,
1000,Feb 2023,1493,0063580000,,-1048948,,
1000,Feb 2023,1493,0071100200,,,86729,
1000,Feb 2023,1504,0063580000,,-463387,,
1000,Feb 2023,1504,0071100200,,,520246,
1000,Feb 2023,1516,0063580000,,-2210422,,
1000,Feb 2023,1516,0071100200,,,160305,
1000,Feb 2023,1517,0071100200,,,203246,
1000,Feb 2023,1532,0081100200,,,,-99
1000,Feb 2023,1534,0063580000,,-1916184,,
1000,Feb 2023,1534,0071100200,,,1312675,
1000,Feb 2023,1539,0071100200,,,315301,
1000,Feb 2023,1539,0081100200,,,,-700
1000,Feb 2023,1541,0071100200,,,821398,
1000,Feb 2023,1541,0081100200,,,,-404
1000,Feb 2023,1548,0071100200,,,96384,
1000,Feb 2023,1548,0081100200,,,,-7695
1000,Feb 2023,1555,0063580000,,-861696,,
1000,Feb 2023,1555,0071100200,,,20000,
1000,Feb 2023,1558,0063580000,,-118508,,
1000,Feb 2023,1558,0071100200,,,210167,
1000,Feb 2023,1558,0081100200,,,,-20425
1000,Feb 2023,400000,0051510000,2267718,,,
1000,Feb 2023,400000,0071100200,,,242353,
1000,Feb 2023,400000,0081100200,,,,-275
