Company Code,Month year,Plant Code,GL Account Code,FM 08_Finance Income,FM 09_Finance Expenses,FM 14_Other Income,FM 15_Other Expenses
1000,Oct 2024,1013,0071100200,,,8499624,
1000,Oct 2024,1013,0081100200,,,,-29881718
1000,Oct 2024,1115,0063580000,,-2674782,,
1000,Oct 2024,1115,0071100200,,,20364956,
1000,Oct 2024,1115,0081100200,,,,-6471196
1000,Oct 2024,1255,0063580000,,-3886470,,
1000,Oct 2024,1255,0071100200,,,203910,
1000,Oct 2024,1255,0081100200,,,,-792
1000,Oct 2024,1256,0063580000,,-12792238,,
1000,Oct 2024,1256,0071100200,,,18975124,
1000,Oct 2024,1256,0081100200,,,,-10484497
1000,Oct 2024,1277,0063580000,,-1095156,,
1000,Oct 2024,1277,0071100200,,,7698337,
1000,Oct 2024,1277,0081100200,,,,-6185
1000,Oct 2024,1278,0071100200,,,200,
1000,Oct 2024,1280,0071100200,,,12028,
1000,Oct 2024,1280,0081100200,,,,-1
1000,Oct 2024,1294,0063580000,,-4796937,,
1000,Oct 2024,1294,0071100200,,,14360500,
1000,Oct 2024,1295,0071100200,,,41090,
1000,Oct 2024,1307,0063580000,,-1963877,,
1000,Oct 2024,1307,0071100200,,,2016299,
1000,Oct 2024,1307,0081100200,,,,-80
1000,Oct 2024,1314,0071100200,,,3607120,
1000,Oct 2024,1314,0081100200,,,,-1070
1000,Oct 2024,1316,0063580000,,-19992513,,
1000,Oct 2024,1316,0071100200,,,13043764,
1000,Oct 2024,1316,0081100200,,,,-5338989
1000,Oct 2024,1317,0063580000,,-1186764,,
1000,Oct 2024,1317,0071100200,,,1163118,
1000,Oct 2024,1317,0081100200,,,,-1020
1000,Oct 2024,1318,0063580000,,-5180918,,
1000,Oct 2024,1318,0071100200,,,1043025,
1000,Oct 2024,1318,0081100200,,,,-4714
1000,Oct 2024,1329,0071100200,,,500200,
1000,Oct 2024,1330,0063580000,,-7062142,,
1000,Oct 2024,1330,0071100200,,,3492880,
1000,Oct 2024,1330,0081100200,,,,-6938
1000,Oct 2024,1370,0063580000,,-8624328,,
1000,Oct 2024,1370,0071100200,,,38411897,
1000,Oct 2024,1373,0063580000,,-14530799,,
1000,Oct 2024,1373,0071100200,,,11161882,
1000,Oct 2024,1373,0081100200,,,,-2731180
1000,Oct 2024,1376,0063580000,,-1079191,,
1000,Oct 2024,1376,0071100200,,,3811275,
1000,Oct 2024,1376,0081100200,,,,-2700778
1000,Oct 2024,1401,0071100200,,,6616224,
1000,Oct 2024,1401,0081100200,,,,-1215952
1000,Oct 2024,1404,0063580000,,-1360464,,
1000,Oct 2024,1404,0071100200,,,1356761,
1000,Oct 2024,1405,0063580000,,-2242289,,
1000,Oct 2024,1405,0071100200,,,5526,
1000,Oct 2024,1405,0081100200,,,,-7340
1000,Oct 2024,1409,0071100200,,,17431,
1000,Oct 2024,1445,0063580000,,-2176617,,
1000,Oct 2024,1445,0071100200,,,4543447,
1000,Oct 2024,1447,0063580000,,-3942583,,
1000,Oct 2024,1447,0071100200,,,8545390,
1000,Oct 2024,1447,0081100200,,,,-1677409
1000,Oct 2024,1467,0063580000,,-179520,,
1000,Oct 2024,1467,0071100200,,,300240,
